ID,Date Time,Parent,Type,Object,Status,Message(RAW)
2265,08-05-2024 20:16:09,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (173.1.8.1) to (173.1.8.2),Down,5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6259,08-05-2024 20:15:58,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,Syslog Receiver,Up,0 #/s
6310,08-05-2024 20:15:45,Cisco Nexus 3548P @ MCX(172.16.1.91),Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
5572,08-05-2024 20:15:29,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Up,1 msec
6259,08-05-2024 20:15:27,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,Syslog Receiver,Down,(Errors) is above the error limit of < 0.01 #/s in Errors
5572,08-05-2024 20:14:59,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Down,9 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6294,08-05-2024 20:14:37,Cisco 31108 @ BKC-MMR(172.16.3.4)(3.3.3.4),Syslog Receiver,Syslog Receiver,Down,(Errors) is above the error limit of < 0.01 #/s in Errors
6674,08-05-2024 20:14:30,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/2 Traffic to MCX-8 UPLINK,Up,48 Mbit/s
5814,08-05-2024 20:14:28,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/14 Traffic to MCX-7 UPLINK,Up,16 Mbit/s
7032,08-05-2024 20:14:26,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,System Health Other,Warning,"-3,979 mdBm (Ethernet1/36(dBm) Tx Power) is above the warning limit of -4,000 mdBm in Ethernet1/36(dBm) Tx Power"
6815,08-05-2024 20:14:22,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/28 Traffic to MCX-14 UPLINK,Up,20 Mbit/s
6294,08-05-2024 20:14:17,Cisco 31108 @ BKC-MMR(172.16.3.4)(3.3.3.4),Syslog Receiver,Syslog Receiver,Up,16 #/s
4352,08-05-2024 20:14:16,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/1 Traffic to MCX-1 UPLINK,Up,34 Mbit/s
4354,08-05-2024 20:14:16,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/3 Traffic to MCX-2 UPLINK,Up,43 Mbit/s
7190,08-05-2024 20:14:15,Cisco Nexus 31108 @ BKC-MMR (172.16.3.1)(3.3.3.3),Cisco IP SLA,ip sla 45 BKC_TO_KURLA_KOHINOOR_POP_NSE_TIKONA,Up,1 msec
6674,08-05-2024 20:14:00,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/2 Traffic to MCX-8 UPLINK,Down,185 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
5814,08-05-2024 20:13:58,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/14 Traffic to MCX-7 UPLINK,Down,185 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6815,08-05-2024 20:13:52,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/28 Traffic to MCX-14 UPLINK,Down,185 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4352,08-05-2024 20:13:51,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/1 Traffic to MCX-1 UPLINK,Down,185 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4354,08-05-2024 20:13:51,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/3 Traffic to MCX-2 UPLINK,Down,185 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6971,08-05-2024 20:13:49,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/16 Traffic to MCX-16 UPLINK_10G,Up,91 Mbit/s
7190,08-05-2024 20:13:45,Cisco Nexus 31108 @ BKC-MMR (172.16.3.1)(3.3.3.3),Cisco IP SLA,ip sla 45 BKC_TO_KURLA_KOHINOOR_POP_NSE_TIKONA,Warning,4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6971,08-05-2024 20:13:39,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/16 Traffic to MCX-16 UPLINK_10G,Down,553 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6297,08-05-2024 20:13:12,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,0 #/s
6979,08-05-2024 20:12:53,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Up,1 msec
6297,08-05-2024 20:12:42,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
4351,08-05-2024 20:12:39,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,port-channel20 Traffic,Up,331 Mbit/s
6271,08-05-2024 20:12:30,Huawei S6720 @NSE-PHASE-6 (172.16.4.61),Syslog Receiver,Syslog Receiver,Up,0 #/s
7032,08-05-2024 20:12:26,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,System Health Other,Up,"-1,904 mdBm"
6303,08-05-2024 20:12:26,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,Syslog Receiver,Up,0 #/s
6979,08-05-2024 20:12:24,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Down,181 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
4286,08-05-2024 20:12:22,Cisco Nexus 3548P @ MCX(172.16.1.91),SNMP Traffic 64bit,port-channel20 Traffic,Up,358 Mbit/s
6815,08-05-2024 20:12:22,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/28 Traffic to MCX-14 UPLINK,Up,27 Mbit/s
4352,08-05-2024 20:12:21,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/1 Traffic to MCX-1 UPLINK,Up,36 Mbit/s
4354,08-05-2024 20:12:20,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/3 Traffic to MCX-2 UPLINK,Up,49 Mbit/s
6297,08-05-2024 20:12:12,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Down,(Errors) is above the error limit of < 0.01 #/s in Errors
4351,08-05-2024 20:12:09,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,port-channel20 Traffic,Down,543 Mbit/s (Traffic Total) is above the error limit of 500 Mbit/s in Traffic Total
6674,08-05-2024 20:12:00,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/2 Traffic to MCX-8 UPLINK,Up,87 Mbit/s
6271,08-05-2024 20:11:59,Huawei S6720 @NSE-PHASE-6 (172.16.4.61),Syslog Receiver,Syslog Receiver,Down,(Errors) is above the error limit of < 0.01 #/s in Errors
5814,08-05-2024 20:11:58,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/14 Traffic to MCX-7 UPLINK,Up,22 Mbit/s
4286,08-05-2024 20:11:52,Cisco Nexus 3548P @ MCX(172.16.1.91),SNMP Traffic 64bit,port-channel20 Traffic,Down,549 Mbit/s (Traffic Total) is above the error limit of 500 Mbit/s in Traffic Total
6815,08-05-2024 20:11:52,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/28 Traffic to MCX-14 UPLINK,Down,6.33 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4352,08-05-2024 20:11:51,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/1 Traffic to MCX-1 UPLINK,Down,6.33 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4354,08-05-2024 20:11:51,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/3 Traffic to MCX-2 UPLINK,Down,6.33 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6971,08-05-2024 20:11:39,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/16 Traffic to MCX-16 UPLINK_10G,Up,121 Mbit/s
6674,08-05-2024 20:11:30,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/2 Traffic to MCX-8 UPLINK,Down,6.33 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6285,08-05-2024 20:11:30,Huawei S6720 @ BSE-NM (172.16.5.2),Syslog Receiver,Syslog Receiver,Up,0 #/s
6971,08-05-2024 20:11:29,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/16 Traffic to MCX-16 UPLINK_10G,Down,19 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
5814,08-05-2024 20:11:28,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/14 Traffic to MCX-7 UPLINK,Down,6.33 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6303,08-05-2024 20:11:25,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,Syslog Receiver,Down,(Errors) is above the error limit of < 0.01 #/s in Errors
6310,08-05-2024 20:11:16,Cisco Nexus 3548P @ MCX(172.16.1.91),Syslog Receiver,Syslog Receiver,Up,0 #/s
6285,08-05-2024 20:10:59,Huawei S6720 @ BSE-NM (172.16.5.2),Syslog Receiver,Syslog Receiver,Down,(Errors) is above the error limit of < 0.01 #/s in Errors
4286,08-05-2024 20:10:52,Cisco Nexus 3548P @ MCX(172.16.1.91),SNMP Traffic 64bit,port-channel20 Traffic,Up,316 Mbit/s
6310,08-05-2024 20:10:45,Cisco Nexus 3548P @ MCX(172.16.1.91),Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
7032,08-05-2024 20:10:26,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,System Health Other,Warning,"-3,979 mdBm (Ethernet1/36(dBm) Tx Power) is above the warning limit of -4,000 mdBm in Ethernet1/36(dBm) Tx Power"
6355,08-05-2024 20:10:23,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,Syslog Receiver,Up,0 #/s
4286,08-05-2024 20:10:22,Cisco Nexus 3548P @ MCX(172.16.1.91),SNMP Traffic 64bit,port-channel20 Traffic,Warning,406 Mbit/s (Traffic Total) is above the warning limit of 400 Mbit/s in Traffic Total
6815,08-05-2024 20:10:22,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/28 Traffic to MCX-14 UPLINK,Up,31 Mbit/s
4354,08-05-2024 20:10:21,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/3 Traffic to MCX-2 UPLINK,Up,56 Mbit/s
4352,08-05-2024 20:10:21,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/1 Traffic to MCX-1 UPLINK,Up,43 Mbit/s
6674,08-05-2024 20:10:00,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/2 Traffic to MCX-8 UPLINK,Up,52 Mbit/s
5814,08-05-2024 20:09:58,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/14 Traffic to MCX-7 UPLINK,Up,17 Mbit/s
6355,08-05-2024 20:09:53,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
4286,08-05-2024 20:09:52,Cisco Nexus 3548P @ MCX(172.16.1.91),SNMP Traffic 64bit,port-channel20 Traffic,Up,324 Mbit/s
4351,08-05-2024 20:09:39,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,port-channel20 Traffic,Up,397 Mbit/s
6971,08-05-2024 20:09:38,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/16 Traffic to MCX-16 UPLINK_10G,Up,130 Mbit/s
6674,08-05-2024 20:09:30,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/2 Traffic to MCX-8 UPLINK,Down,132 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6971,08-05-2024 20:09:29,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/16 Traffic to MCX-16 UPLINK_10G,Down,94 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
5814,08-05-2024 20:09:28,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/14 Traffic to MCX-7 UPLINK,Down,132 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4286,08-05-2024 20:09:22,Cisco Nexus 3548P @ MCX(172.16.1.91),SNMP Traffic 64bit,port-channel20 Traffic,Warning,448 Mbit/s (Traffic Total) is above the warning limit of 400 Mbit/s in Traffic Total
6815,08-05-2024 20:09:22,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/28 Traffic to MCX-14 UPLINK,Down,101 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6971,08-05-2024 20:09:19,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/16 Traffic to MCX-16 UPLINK_10G,Up,158 Mbit/s
6717,08-05-2024 20:09:14,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/22 Traffic to MCX-11 UPLINK,Up,23 Mbit/s
4360,08-05-2024 20:09:13,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/9 Traffic to MCX-5 UPLINK,Up,57 Mbit/s
6971,08-05-2024 20:09:09,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/16 Traffic to MCX-16 UPLINK_10G,Down,302 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4351,08-05-2024 20:09:09,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,port-channel20 Traffic,Warning,494 Mbit/s (Traffic Total) is above the warning limit of 400 Mbit/s in Traffic Total
6674,08-05-2024 20:09:00,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/2 Traffic to MCX-8 UPLINK,Up,60 Mbit/s
5814,08-05-2024 20:08:58,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/14 Traffic to MCX-7 UPLINK,Up,19 Mbit/s
6718,08-05-2024 20:08:57,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/24 Traffic to MCX-12 UPLINK,Up,13 Mbit/s
6979,08-05-2024 20:08:53,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Up,2 msec
6815,08-05-2024 20:08:52,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/28 Traffic to MCX-14 UPLINK,Up,19 Mbit/s
4352,08-05-2024 20:08:51,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/1 Traffic to MCX-1 UPLINK,Down,90 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4354,08-05-2024 20:08:51,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/3 Traffic to MCX-2 UPLINK,Down,90 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
2204,08-05-2024 20:08:49,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/38 IP_SLA CDC to CDC (172.1.4.1) to (172.1.4.2),Up,1 msec
6717,08-05-2024 20:08:44,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/22 Traffic to MCX-11 UPLINK,Down,55 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4360,08-05-2024 20:08:43,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/9 Traffic to MCX-5 UPLINK,Down,55 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6971,08-05-2024 20:08:39,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/16 Traffic to MCX-16 UPLINK_10G,Up,62 Mbit/s
6674,08-05-2024 20:08:30,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/2 Traffic to MCX-8 UPLINK,Down,90 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6971,08-05-2024 20:08:29,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/16 Traffic to MCX-16 UPLINK_10G,Down,269 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
5814,08-05-2024 20:08:28,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/14 Traffic to MCX-7 UPLINK,Down,90 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
7032,08-05-2024 20:08:26,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,System Health Other,Up,"-1,904 mdBm"
6979,08-05-2024 20:08:23,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Warning,4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6815,08-05-2024 20:08:22,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/28 Traffic to MCX-14 UPLINK,Down,90 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6718,08-05-2024 20:08:22,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/24 Traffic to MCX-12 UPLINK,Down,55 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6297,08-05-2024 20:08:13,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,0 #/s
5573,08-05-2024 20:07:54,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Up,1 msec
4286,08-05-2024 20:07:52,Cisco Nexus 3548P @ MCX(172.16.1.91),SNMP Traffic 64bit,port-channel20 Traffic,Up,290 Mbit/s
2204,08-05-2024 20:07:49,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/38 IP_SLA CDC to CDC (172.1.4.1) to (172.1.4.2),Down,Error caused by lookup value 'Timeout' in channel 'Sense Code'
5578,08-05-2024 20:07:45,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/39 IP-SLA LVSB 2.1 to NSE 4.1 Eth-1/39(172.2.2.1) to (172.2.2.2),Up,2 msec
6297,08-05-2024 20:07:42,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
5573,08-05-2024 20:07:24,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Down,7 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
4286,08-05-2024 20:07:22,Cisco Nexus 3548P @ MCX(172.16.1.91),SNMP Traffic 64bit,port-channel20 Traffic,Warning,409 Mbit/s (Traffic Total) is above the warning limit of 400 Mbit/s in Traffic Total
5578,08-05-2024 20:07:15,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/39 IP-SLA LVSB 2.1 to NSE 4.1 Eth-1/39(172.2.2.1) to (172.2.2.2),Down,7 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6297,08-05-2024 20:07:13,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Down,(Errors) is above the error limit of < 0.01 #/s in Errors
7032,08-05-2024 20:06:26,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,System Health Other,Warning,"-3,979 mdBm (Ethernet1/36(dBm) Tx Power) is above the warning limit of -4,000 mdBm in Ethernet1/36(dBm) Tx Power"
4351,08-05-2024 20:06:09,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,port-channel20 Traffic,Up,279 Mbit/s
6265,08-05-2024 20:05:59,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,Syslog Receiver,Up,0 #/s
6259,08-05-2024 20:05:58,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,Syslog Receiver,Up,0 #/s
4286,08-05-2024 20:05:52,Cisco Nexus 3548P @ MCX(172.16.1.91),SNMP Traffic 64bit,port-channel20 Traffic,Up,271 Mbit/s
4351,08-05-2024 20:05:39,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,port-channel20 Traffic,Warning,444 Mbit/s (Traffic Total) is above the warning limit of 400 Mbit/s in Traffic Total
6265,08-05-2024 20:05:28,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
6259,08-05-2024 20:05:27,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,Syslog Receiver,Down,(Errors) is above the error limit of < 0.01 #/s in Errors
4286,08-05-2024 20:05:22,Cisco Nexus 3548P @ MCX(172.16.1.91),SNMP Traffic 64bit,port-channel20 Traffic,Warning,418 Mbit/s (Traffic Total) is above the warning limit of 400 Mbit/s in Traffic Total
6265,08-05-2024 20:04:59,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,Syslog Receiver,Up,0 #/s
6979,08-05-2024 20:04:53,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Up,2 msec
2204,08-05-2024 20:04:49,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/38 IP_SLA CDC to CDC (172.1.4.1) to (172.1.4.2),Up,1 msec
6979,08-05-2024 20:04:23,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Down,5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6422,08-05-2024 20:04:12,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/46 IP-SLA KALWA to YOTTA 150MB (172.14.3.1) to (172.14.3.2),Up,3 msec
6354,08-05-2024 20:04:00,Cisco Nexus 3064 @ NSE-IFSC (172.16.8.21),Syslog Receiver,Syslog Receiver,Up,0 #/s
6265,08-05-2024 20:03:58,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,Syslog Receiver,Down,(Errors) is above the error limit of < 0.01 #/s in Errors
2204,08-05-2024 20:03:49,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/38 IP_SLA CDC to CDC (172.1.4.1) to (172.1.4.2),Down,210 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6422,08-05-2024 20:03:42,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/46 IP-SLA KALWA to YOTTA 150MB (172.14.3.1) to (172.14.3.2),Warning,4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6354,08-05-2024 20:03:30,Cisco Nexus 3064 @ NSE-IFSC (172.16.8.21),Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
6677,08-05-2024 20:03:11,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth1/40 IP-SLA RCOM CDC 1.1.1.129 to BKC 3.3.3.4 (173.1.5.1) to (173.1.5.2),Up,3 msec
2265,08-05-2024 20:03:09,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (173.1.8.1) to (173.1.8.2),Up,2 msec
