ID,Date Time,Parent,Type,Object,Status,Message(RAW)
6717,10-05-2024 13:10:44,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/22 Traffic to MCX-11 UPLINK,Up,9.37 Mbit/s
4360,10-05-2024 13:10:43,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/9 Traffic to MCX-5 UPLINK,Up,25 Mbit/s
6297,10-05-2024 13:10:43,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Warning,
6355,10-05-2024 13:10:22,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,Syslog Receiver,Up,0 #/s
6718,10-05-2024 13:10:22,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/24 Traffic to MCX-12 UPLINK,Down,57 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
5596,10-05-2024 13:10:16,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/45 IP-SLA KALWA to GIFTCITY_CMRR_3Gig (172.8.3.2) to ( 172.8.3.1),Down,11 msec (Avg. Round Trip Time (RTT)) is above the error limit of 10 msec in Avg. Round Trip Time (RTT)
6717,10-05-2024 13:10:14,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/22 Traffic to MCX-11 UPLINK,Down,57 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4360,10-05-2024 13:10:13,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/9 Traffic to MCX-5 UPLINK,Down,57 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6306,10-05-2024 13:09:57,Huawei S5701 @ LVSB (172.16.2.22),Syslog Receiver,Syslog Receiver,Up,0 #/s
6355,10-05-2024 13:09:53,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,Syslog Receiver,Warning,
6979,10-05-2024 13:09:47,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Up,1 msec
6306,10-05-2024 13:09:26,Huawei S5701 @ LVSB (172.16.2.22),Syslog Receiver,Syslog Receiver,Warning,
7032,10-05-2024 13:09:26,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,System Health Other,Up,"-1,924 mdBm"
6979,10-05-2024 13:09:18,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Warning,4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6294,10-05-2024 13:08:10,Cisco 31108 @ BKC-MMR(172.16.3.4)(3.3.3.4),Syslog Receiver,Syslog Receiver,Down,
6941,10-05-2024 13:07:54,C9372PX @ YOTTA POP 172.16.10.3,SNMP Cisco System Health,System Health Other,Warning,"-3,990 mdBm (Ethernet1/47 Lane 1 Transceiver Receive Power Sensor) is above the warning limit of -4,001 mdBm in Ethernet1/47 Lane 1 Transceiver Receive Power Sensor"
5577,10-05-2024 13:07:52,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/45 IP-SLA LVSB to BSE EXCH (172.2.4.1) to (172.2.4.2),Up,2 msec
5572,10-05-2024 13:07:50,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Up,2 msec
6294,10-05-2024 13:07:44,Cisco 31108 @ BKC-MMR(172.16.3.4)(3.3.3.4),Syslog Receiver,Syslog Receiver,Up,14 #/s
6297,10-05-2024 13:07:43,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,0 #/s
6306,10-05-2024 13:07:27,Huawei S5701 @ LVSB (172.16.2.22),Syslog Receiver,Syslog Receiver,Up,0 #/s
5577,10-05-2024 13:07:22,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/45 IP-SLA LVSB to BSE EXCH (172.2.4.1) to (172.2.4.2),Down,13 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
5572,10-05-2024 13:07:20,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Down,9 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6677,10-05-2024 13:07:16,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth1/40 IP-SLA RCOM CDC 1.1.1.129 to BKC 3.3.3.4 (173.1.5.1) to (173.1.5.2),Up,3 msec
6297,10-05-2024 13:07:13,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Down,
6864,10-05-2024 13:07:12,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,Syslog Receiver,Up,0 #/s
5577,10-05-2024 13:06:52,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/45 IP-SLA LVSB to BSE EXCH (172.2.4.1) to (172.2.4.2),Up,2 msec
5572,10-05-2024 13:06:50,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Up,3 msec
5573,10-05-2024 13:06:45,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Up,2 msec
6864,10-05-2024 13:06:42,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,Syslog Receiver,Warning,
6655,10-05-2024 13:06:30,Cisco Nexus 31108 @ BKC-MMR (172.16.3.1)(3.3.3.3),SNMP Custom Advanced,ETH1/46_BKC_TO_BHANDUP_FIBER_NEW (POWER),Up,"-20,969 Rx value"
6259,10-05-2024 13:06:28,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,Syslog Receiver,Up,0 #/s
6306,10-05-2024 13:06:27,Huawei S5701 @ LVSB (172.16.2.22),Syslog Receiver,Syslog Receiver,Down,
6303,10-05-2024 13:06:26,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,Syslog Receiver,Up,0 #/s
5572,10-05-2024 13:06:20,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Warning,4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6277,10-05-2024 13:06:18,Cisco 3750X - 172.16.4.82 Phase-8,Syslog Receiver,Syslog Receiver,Up,0.03 #/s
6677,10-05-2024 13:06:16,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth1/40 IP-SLA RCOM CDC 1.1.1.129 to BKC 3.3.3.4 (173.1.5.1) to (173.1.5.2),Down,6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6297,10-05-2024 13:06:13,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,0 #/s
6259,10-05-2024 13:05:58,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,Syslog Receiver,Down,
6303,10-05-2024 13:05:56,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,Syslog Receiver,Down,
5577,10-05-2024 13:05:52,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/45 IP-SLA LVSB to BSE EXCH (172.2.4.1) to (172.2.4.2),Down,5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
5572,10-05-2024 13:05:50,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Down,6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6277,10-05-2024 13:05:48,Cisco 3750X - 172.16.4.82 Phase-8,Syslog Receiver,Syslog Receiver,Down,
5573,10-05-2024 13:05:45,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Down,5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6297,10-05-2024 13:05:43,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Warning,
6421,10-05-2024 13:05:40,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/43 IP-SLA KALWA to YOTTA 45MB (172.10.1.1) to (172.10.1.2),Up,2 msec
6294,10-05-2024 13:05:40,Cisco 31108 @ BKC-MMR(172.16.3.4)(3.3.3.4),Syslog Receiver,Syslog Receiver,Down,
6259,10-05-2024 13:05:28,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,Syslog Receiver,Warning,
7032,10-05-2024 13:05:26,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,System Health Other,Warning,"-3,979 mdBm (Ethernet1/36(dBm) Tx Power) is above the warning limit of -4,000 mdBm in Ethernet1/36(dBm) Tx Power"
2265,10-05-2024 13:05:15,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (173.1.8.1) to (173.1.8.2),Up,2 msec
6294,10-05-2024 13:05:14,Cisco 31108 @ BKC-MMR(172.16.3.4)(3.3.3.4),Syslog Receiver,Syslog Receiver,Up,14 #/s
2794,10-05-2024 13:05:12,,Probe,"RemoteProbe (172.60.60.115) (BSE, BKC)",Child Object Created,"Device ""172.18.5.2 (ID: 7407)"""
7407,10-05-2024 13:05:12,"RemoteProbe (172.60.60.115) (BSE, BKC)",Device,172.18.5.2,Active,
7407,10-05-2024 13:05:12,"RemoteProbe (172.60.60.115) (BSE, BKC)",Device,172.18.5.2,Created,See the object's history for details.
6421,10-05-2024 13:05:10,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/43 IP-SLA KALWA to YOTTA 45MB (172.10.1.1) to (172.10.1.2),Warning,4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6354,10-05-2024 13:04:30,Cisco Nexus 3064 @ NSE-IFSC (172.16.8.21),Syslog Receiver,Syslog Receiver,Up,0 #/s
5573,10-05-2024 13:04:15,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Up,1 msec
2265,10-05-2024 13:04:14,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (173.1.8.1) to (173.1.8.2),Warning,4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6354,10-05-2024 13:04:00,Cisco Nexus 3064 @ NSE-IFSC (172.16.8.21),Syslog Receiver,Syslog Receiver,Warning,
6355,10-05-2024 13:03:53,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,Syslog Receiver,Up,0 #/s
5573,10-05-2024 13:03:45,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Down,5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
7032,10-05-2024 13:03:26,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,System Health Other,Up,"-1,904 mdBm"
6355,10-05-2024 13:03:23,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,Syslog Receiver,Warning,
5573,10-05-2024 13:03:15,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Up,1 msec
6270,10-05-2024 13:03:05,Huawei S5701 @NSE-PHASE-5 (172.16.4.52),Syslog Receiver,Syslog Receiver,Up,0 #/s
6306,10-05-2024 13:02:57,Huawei S5701 @ LVSB (172.16.2.22),Syslog Receiver,Syslog Receiver,Up,0.10 #/s
7204,10-05-2024 13:02:53,Cisco 31108 @NSE-PHASE-4 (172.16.4.1),Cisco IP SLA,ip sla Eth1/49_UPLINK_P4_4.1_Eth1/49_TO_P4_4.4.4.5_Eth2/1,Up,1 msec
5573,10-05-2024 13:02:45,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Down,5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6717,10-05-2024 13:02:44,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/22 Traffic to MCX-11 UPLINK,Up,3.14 Mbit/s
4360,10-05-2024 13:02:43,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,Eth1/9 Traffic to MCX-5 UPLINK,Up,11 Mbit/s
6297,10-05-2024 13:02:43,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,0 #/s
6421,10-05-2024 13:02:40,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/43 IP-SLA KALWA to YOTTA 45MB (172.10.1.1) to (172.10.1.2),Up,3 msec
6270,10-05-2024 13:02:35,Huawei S5701 @NSE-PHASE-5 (172.16.4.52),Syslog Receiver,Syslog Receiver,Warning,
6255,10-05-2024 13:02:32,HUAWEI S5720 @CDC-JP-105 (172.16.1.13),Syslog Receiver,Syslog Receiver,Up,0.13 #/s
6271,10-05-2024 13:02:30,Huawei S6720 @NSE-PHASE-6 (172.16.4.61),Syslog Receiver,Syslog Receiver,Up,0 #/s
6306,10-05-2024 13:02:27,Huawei S5701 @ LVSB (172.16.2.22),Syslog Receiver,Syslog Receiver,Warning,
7204,10-05-2024 13:02:23,Cisco 31108 @NSE-PHASE-4 (172.16.4.1),Cisco IP SLA,ip sla Eth1/49_UPLINK_P4_4.1_Eth1/49_TO_P4_4.4.4.5_Eth2/1,Down,6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
