ID,Date Time,Parent,Type,Object,Status,Message(RAW)
10695,17-05-2024 14:14:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12349,17-05-2024 14:14:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,No data since 17-05-2024 14:11:23
12355,17-05-2024 14:14:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,No data since 17-05-2024 14:11:27
12483,17-05-2024 14:13:50,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
10591,17-05-2024 14:13:47,192.168.101.42,SNMP Traffic 64bit,(002) ens33 Traffic,Up,0.10 Mbit/s
11124,17-05-2024 14:13:47,{isp-wr-gc-192-168-100-223} (192.168.100.223) [CCR2116-12G-4S+] @Rack_D2,Syslog Receiver,Syslog Receiver,Up,0 #/s
11123,17-05-2024 14:13:42,{isp-wr-gc-192-168-100-224} (192.168.100.224) [CCR2116-12G-4S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Up,0 #/s
10696,17-05-2024 14:13:37,{isp-wr-tp-192-168-101-225} (192.168.101.225) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
10695,17-05-2024 14:13:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
12483,17-05-2024 14:12:50,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10591,17-05-2024 14:12:47,192.168.101.42,SNMP Traffic 64bit,(002) ens33 Traffic,Warning,1 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
12506,17-05-2024 14:12:31,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
12521,17-05-2024 14:11:48,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
11124,17-05-2024 14:11:47,{isp-wr-gc-192-168-100-223} (192.168.100.223) [CCR2116-12G-4S+] @Rack_D2,Syslog Receiver,Syslog Receiver,Down,0.08 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
11123,17-05-2024 14:11:42,{isp-wr-gc-192-168-100-224} (192.168.100.224) [CCR2116-12G-4S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Down,0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
2931,17-05-2024 14:11:37,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Up,0 #/s
12506,17-05-2024 14:11:31,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12355,17-05-2024 14:11:27,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,OK
12349,17-05-2024 14:11:23,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,OK
10695,17-05-2024 14:11:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
7326,17-05-2024 14:10:51,{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],SNMP Cisco System Health,System Health Other,Warning,"0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — 0 mdBm (Ethernet1/50(dBm)_26611) is above the warning limit of -1,000 mdBm in Ethernet1/50(dBm)_26611"
10955,17-05-2024 14:10:49,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,(005) sfp-sfpplus4 Traffic,Up,470 Mbit/s
12521,17-05-2024 14:10:48,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10591,17-05-2024 14:10:47,192.168.101.42,SNMP Traffic 64bit,(002) ens33 Traffic,Up,0.62 Mbit/s
4663,17-05-2024 14:10:45,{fws-jp-172-60-60-192} (172.60.60.192) [FortiGate-100F] @Rack_06 [CDC-105],FortiGate System Statistics,FortiGate System Statistics,Up,0 %
10955,17-05-2024 14:10:39,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,(005) sfp-sfpplus4 Traffic,Warning,737 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
2931,17-05-2024 14:10:37,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Down,0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12349,17-05-2024 14:10:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,No data since 17-05-2024 14:07:28
12355,17-05-2024 14:10:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,No data since 17-05-2024 14:07:26
4984,17-05-2024 14:09:58,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],SNMP Memory,Memory: Physical memory,Warning,50 % (Percent Available Memory) is below the warning limit of 60 % in Percent Available Memory
10591,17-05-2024 14:09:47,192.168.101.42,SNMP Traffic 64bit,(002) ens33 Traffic,Warning,1 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
300,17-05-2024 14:09:21,,Notification Template,Email and push notification to admin,Notification Info,"Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 9450 | Trigger Source ID: 0 | Trigger ID: 1)"
300,17-05-2024 14:09:18,,Notification Template,Email and push notification to admin,Notification Info,"Error sending ""Push Notification"": No ""Push"" contact found (Sensor ID: 9450 | Trigger Source ID: 0 | Trigger ID: 1)"
0,17-05-2024 14:09:18,,Group,CDC_INFRA_PRTG-101,Notification Info,"State Trigger sends Email,Push Notification (Sensor ID: 9450 | Trigger Source ID: 0 | Trigger ID: 1)"
9450,17-05-2024 14:09:18,Probe Device,WMI UTC Time,WMI UTC Time,Notification Info,State Trigger activated (Sensor ID: 9450 | Trigger Source ID: 0 | Trigger ID: 1)
4984,17-05-2024 14:08:57,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],SNMP Memory,Memory: Physical memory,Down,50 % (Percent Available Memory) is below the error limit of 50 % in Percent Available Memory
12483,17-05-2024 14:08:50,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
10591,17-05-2024 14:08:47,192.168.101.42,SNMP Traffic 64bit,(002) ens33 Traffic,Up,0.09 Mbit/s
10695,17-05-2024 14:08:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
12483,17-05-2024 14:07:50,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10591,17-05-2024 14:07:48,192.168.101.42,SNMP Traffic 64bit,(002) ens33 Traffic,Warning,1 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
12506,17-05-2024 14:07:31,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
12349,17-05-2024 14:07:28,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,OK
12355,17-05-2024 14:07:26,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,OK
10695,17-05-2024 14:07:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
10359,17-05-2024 14:06:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,0 #/s
12521,17-05-2024 14:06:48,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
10695,17-05-2024 14:06:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
12349,17-05-2024 14:06:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,No data since 17-05-2024 14:03:24
12355,17-05-2024 14:06:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,No data since 17-05-2024 14:03:26
10359,17-05-2024 14:05:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
7326,17-05-2024 14:05:51,{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],SNMP Cisco System Health,System Health Other,Down,"0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — -30,000 mdBm (Ethernet1/50(dBm)_26611) is below the error limit of -15,086 mdBm in Ethernet1/50(dBm)_26611. -13970"
12521,17-05-2024 14:05:48,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
4663,17-05-2024 14:05:45,{fws-jp-172-60-60-192} (172.60.60.192) [FortiGate-100F] @Rack_06 [CDC-105],FortiGate System Statistics,FortiGate System Statistics,Warning,61 % (Memory Usage) is above the warning limit of 60 % in Memory Usage
2931,17-05-2024 14:05:36,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Up,0 #/s
12506,17-05-2024 14:05:31,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10695,17-05-2024 14:05:14,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
11123,17-05-2024 14:04:42,{isp-wr-gc-192-168-100-224} (192.168.100.224) [CCR2116-12G-4S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Up,0 #/s
2931,17-05-2024 14:04:37,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Down,0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12483,17-05-2024 14:03:50,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
11123,17-05-2024 14:03:42,{isp-wr-gc-192-168-100-224} (192.168.100.224) [CCR2116-12G-4S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Down,0.08 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12355,17-05-2024 14:03:26,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,OK
12349,17-05-2024 14:03:24,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,OK
10695,17-05-2024 14:03:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
12506,17-05-2024 14:02:31,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
0,17-05-2024 14:02:19,,Group,CDC_INFRA_PRTG-101,Notification Info,"Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful"
12278,17-05-2024 14:00:13,,Report,{fws-tp-192-168-101-1} (192.168.101.1) [FortiGate-60F] @Rack_L16 [TP-GF],Report Done,New ticket: Report finished {fws-tp-192-168-101-1} (192.168.101.1) [FortiGate-60F] @Rack_L16 [TP-GF]
10695,17-05-2024 14:02:14,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12349,17-05-2024 14:02:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,No data since 17-05-2024 13:59:24
12355,17-05-2024 14:02:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,No data since 17-05-2024 13:59:29
7326,17-05-2024 14:01:51,{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],SNMP Cisco System Health,System Health Other,Warning,"0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — 0 mdBm (Ethernet1/50(dBm)_26611) is above the warning limit of -1,000 mdBm in Ethernet1/50(dBm)_26611"
12483,17-05-2024 14:01:50,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10695,17-05-2024 14:01:14,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
12521,17-05-2024 14:00:48,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
10591,17-05-2024 14:00:47,192.168.101.42,SNMP Traffic 64bit,(002) ens33 Traffic,Up,0.02 Mbit/s
4663,17-05-2024 14:00:45,{fws-jp-172-60-60-192} (172.60.60.192) [FortiGate-100F] @Rack_06 [CDC-105],FortiGate System Statistics,FortiGate System Statistics,Up,0 %
11123,17-05-2024 14:00:42,{isp-wr-gc-192-168-100-224} (192.168.100.224) [CCR2116-12G-4S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Up,0 #/s
12506,17-05-2024 14:00:31,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10695,17-05-2024 14:00:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,0.08 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12738,17-05-2024 14:00:01,{ill-sw-tp-192.168.101.218} (192.168.101.218) [Cisco-WS-C3560X-48T-S],Syslog Receiver,Syslog Receiver,Up,0.05 #/s
7326,17-05-2024 13:59:51,{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],SNMP Cisco System Health,System Health Other,Down,"0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — -30,000 mdBm (Ethernet1/50(dBm)_26611) is below the error limit of -15,086 mdBm in Ethernet1/50(dBm)_26611. -13970"
12521,17-05-2024 13:59:48,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
11124,17-05-2024 13:59:47,{isp-wr-gc-192-168-100-223} (192.168.100.223) [CCR2116-12G-4S+] @Rack_D2,Syslog Receiver,Syslog Receiver,Up,0 #/s
11123,17-05-2024 13:59:42,{isp-wr-gc-192-168-100-224} (192.168.100.224) [CCR2116-12G-4S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Down,0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
2931,17-05-2024 13:59:37,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Up,0 #/s
12355,17-05-2024 13:59:29,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,OK
12349,17-05-2024 13:59:24,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,OK
9450,17-05-2024 13:59:18,Probe Device,WMI UTC Time,WMI UTC Time,Down,2 s  (Difference) is above the error limit of 1 s  in Difference
10695,17-05-2024 13:59:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
12738,17-05-2024 13:59:01,{ill-sw-tp-192.168.101.218} (192.168.101.218) [Cisco-WS-C3560X-48T-S],Syslog Receiver,Syslog Receiver,Warning,0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
11124,17-05-2024 13:58:47,{isp-wr-gc-192-168-100-223} (192.168.100.223) [CCR2116-12G-4S+] @Rack_D2,Syslog Receiver,Syslog Receiver,Down,0.08 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
2931,17-05-2024 13:58:37,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Down,0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
10695,17-05-2024 13:58:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12349,17-05-2024 13:58:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,No data since 17-05-2024 13:55:25
12355,17-05-2024 13:58:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,No data since 17-05-2024 13:55:27
12483,17-05-2024 13:57:50,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
12506,17-05-2024 13:57:31,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
9116,17-05-2024 13:57:10,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,Syslog Receiver,Syslog Receiver,Up,0 #/s
10359,17-05-2024 13:56:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,0 #/s
12483,17-05-2024 13:56:50,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10591,17-05-2024 13:56:47,192.168.101.42,SNMP Traffic 64bit,(002) ens33 Traffic,Warning,1.20 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
12506,17-05-2024 13:56:31,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10579,17-05-2024 13:56:21,{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},Syslog Receiver,Syslog Receiver,Up,0 #/s
10695,17-05-2024 13:56:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
9116,17-05-2024 13:56:10,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10577,17-05-2024 13:56:02,{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},Syslog Receiver,Syslog Receiver,Up,0 #/s
10359,17-05-2024 13:55:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10955,17-05-2024 13:55:49,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,(005) sfp-sfpplus4 Traffic,Up,446 Mbit/s
12521,17-05-2024 13:55:48,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
10591,17-05-2024 13:55:47,192.168.101.42,SNMP Traffic 64bit,(002) ens33 Traffic,Up,0.02 Mbit/s
10955,17-05-2024 13:55:39,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,(005) sfp-sfpplus4 Traffic,Warning,726 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
12506,17-05-2024 13:55:31,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
12355,17-05-2024 13:55:27,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,OK
12349,17-05-2024 13:55:25,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,OK
10695,17-05-2024 13:55:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
7326,17-05-2024 13:54:51,{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],SNMP Cisco System Health,System Health Other,Warning,"0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — 0 mdBm (Ethernet1/50(dBm)_26611) is above the warning limit of -1,000 mdBm in Ethernet1/50(dBm)_26611"
12521,17-05-2024 13:54:48,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
2931,17-05-2024 13:54:37,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Up,0 #/s
12506,17-05-2024 13:54:31,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
