ID,Date Time,Parent,Type,Object,Status,Message(RAW)
12684,08-05-2024 19:04:55,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Up,
12683,08-05-2024 19:04:54,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(015) MGMT Traffic,Up,0.01 Mbit/s
12682,08-05-2024 19:04:53,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Up,0.07 Mbit/s
0,08-05-2024 19:04:53,,Group,CDC_INFRA_PRTG-101,Notification Info,"State Trigger sends Email,Push Notification (Sensor ID: 9957 | Trigger Source ID: 0 | Trigger ID: 1)"
9957,08-05-2024 19:04:53,{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_D2,SNMP Traffic 64bit,(436219904) UPLINK_TO_51.31_VMNIC_7 Traffic,Notification Info,State Trigger activated (Sensor ID: 9957 | Trigger Source ID: 0 | Trigger ID: 1)
9957,08-05-2024 19:04:53,{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_D2,SNMP Traffic 64bit,(436219904) UPLINK_TO_51.31_VMNIC_7 Traffic,Up,
0,08-05-2024 19:04:44,,Group,CDC_INFRA_PRTG-101,Notification Info,"State Trigger sends Email,Push Notification (Sensor ID: 6571 | Trigger Source ID: 0 | Trigger ID: 1)"
6571,08-05-2024 19:04:44,{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_D03,SNMP Traffic 64bit,(436219904) UPLINK_TO_51.31_VMNIC_11 Traffic,Notification Info,State Trigger activated (Sensor ID: 6571 | Trigger Source ID: 0 | Trigger ID: 1)
6571,08-05-2024 19:04:44,{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_D03,SNMP Traffic 64bit,(436219904) UPLINK_TO_51.31_VMNIC_11 Traffic,Up,
0,08-05-2024 19:04:43,,Group,CDC_INFRA_PRTG-101,Notification Info,"State Trigger sends Email,Push Notification (Sensor ID: 6550 | Trigger Source ID: 0 | Trigger ID: 1)"
6550,08-05-2024 19:04:43,{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_D-03,SNMP Traffic 64bit,(10104) vCenter-H.A_R750_Server_51.14_Vmnic13 Traffic,Notification Info,State Trigger activated (Sensor ID: 6550 | Trigger Source ID: 0 | Trigger ID: 1)
6550,08-05-2024 19:04:43,{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_D-03,SNMP Traffic 64bit,(10104) vCenter-H.A_R750_Server_51.14_Vmnic13 Traffic,Up,
5607,08-05-2024 19:04:41,{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_D2,Syslog Receiver,Syslog Receiver,Up,0 #/s
5605,08-05-2024 19:04:40,{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_D03,Syslog Receiver,Syslog Receiver,Down,
12686,08-05-2024 19:04:37,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Up,0.04 Mbit/s
2931,08-05-2024 19:04:37,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],Syslog Receiver,Syslog Receiver,Down,
5603,08-05-2024 19:04:32,{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_D2,Syslog Receiver,Syslog Receiver,Down,
12483,08-05-2024 19:04:24,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
12686,08-05-2024 19:04:22,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12685,08-05-2024 19:04:21,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12684,08-05-2024 19:04:20,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12683,08-05-2024 19:04:19,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(015) MGMT Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12682,08-05-2024 19:04:18,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
10695,08-05-2024 19:04:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,
12506,08-05-2024 19:04:14,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
12349,08-05-2024 19:04:00,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,No data since 08-05-2024 19:01:42
5609,08-05-2024 19:03:58,{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_D-03,Syslog Receiver,Syslog Receiver,Down,
12686,08-05-2024 19:03:57,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Up,0.05 Mbit/s
12685,08-05-2024 19:03:56,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Up,0.05 Mbit/s
12684,08-05-2024 19:03:55,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Up,
12683,08-05-2024 19:03:54,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(015) MGMT Traffic,Up,0.01 Mbit/s
12682,08-05-2024 19:03:53,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Up,0.05 Mbit/s
5607,08-05-2024 19:03:41,{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_D2,Syslog Receiver,Syslog Receiver,Down,
12529,08-05-2024 19:03:37,{cust-jp-192.168.99.211} (192.168.99.211) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,Syslog Receiver,Syslog Receiver,Up,0 #/s
12686,08-05-2024 19:03:22,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12685,08-05-2024 19:03:21,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12530,08-05-2024 19:03:10,{cust-jp-192.168.99.212} (192.168.99.212) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,Syslog Receiver,Syslog Receiver,Up,0 #/s
12521,08-05-2024 19:03:09,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
12686,08-05-2024 19:02:57,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Up,0.05 Mbit/s
12685,08-05-2024 19:02:56,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Up,0.05 Mbit/s
12529,08-05-2024 19:02:36,{cust-jp-192.168.99.211} (192.168.99.211) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,Syslog Receiver,Syslog Receiver,Down,
12686,08-05-2024 19:02:22,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12685,08-05-2024 19:02:21,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12684,08-05-2024 19:02:20,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12683,08-05-2024 19:02:19,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(015) MGMT Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12682,08-05-2024 19:02:18,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
10695,08-05-2024 19:02:14,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
12530,08-05-2024 19:02:10,{cust-jp-192.168.99.212} (192.168.99.212) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,Syslog Receiver,Syslog Receiver,Down,
0,08-05-2024 19:02:02,,Group,CDC_INFRA_PRTG-101,Notification Info,"State Trigger sends Email,Push Notification (Sensor ID: 10591 | Trigger Source ID: 0 | Trigger ID: 1)"
10591,08-05-2024 19:02:02,192.168.101.42,SNMP Traffic 64bit,(002) ens33 Traffic,Notification Info,State Trigger activated (Sensor ID: 10591 | Trigger Source ID: 0 | Trigger ID: 1)
12349,08-05-2024 19:01:42,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,OK
3615,08-05-2024 19:01:27,{isp-jp-172-60-60-1} (172.60.60.1) [EdgeCoreS5520-18X] @Rack_05 [CDC-105],Syslog Receiver,Syslog Receiver,Up,0 #/s
10695,08-05-2024 19:01:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,
12506,08-05-2024 19:01:14,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0.02 #/s
3615,08-05-2024 19:01:07,{isp-jp-172-60-60-1} (172.60.60.1) [EdgeCoreS5520-18X] @Rack_05 [CDC-105],Syslog Receiver,Syslog Receiver,Warning,
5607,08-05-2024 19:00:41,{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_D2,Syslog Receiver,Syslog Receiver,Up,0 #/s
12483,08-05-2024 19:00:24,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
12521,08-05-2024 19:00:09,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
12349,08-05-2024 19:00:00,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,No data since 08-05-2024 18:57:46
12685,08-05-2024 18:59:56,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Up,0.05 Mbit/s
12684,08-05-2024 18:59:55,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Up,
12683,08-05-2024 18:59:54,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(015) MGMT Traffic,Up,0.01 Mbit/s
12682,08-05-2024 18:59:53,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Up,0.05 Mbit/s
5607,08-05-2024 18:59:40,{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_D2,Syslog Receiver,Syslog Receiver,Down,
12686,08-05-2024 18:59:37,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Up,0.05 Mbit/s
12529,08-05-2024 18:59:37,{cust-jp-192.168.99.211} (192.168.99.211) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,Syslog Receiver,Syslog Receiver,Up,0 #/s
2931,08-05-2024 18:59:36,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],Syslog Receiver,Syslog Receiver,Up,0 #/s
12483,08-05-2024 18:59:23,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
12686,08-05-2024 18:59:22,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12685,08-05-2024 18:59:21,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12684,08-05-2024 18:59:20,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12683,08-05-2024 18:59:19,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(015) MGMT Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12682,08-05-2024 18:59:18,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
10695,08-05-2024 18:59:14,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
12506,08-05-2024 18:59:14,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
12530,08-05-2024 18:59:10,{cust-jp-192.168.99.212} (192.168.99.212) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,Syslog Receiver,Syslog Receiver,Up,0 #/s
12521,08-05-2024 18:59:08,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
12686,08-05-2024 18:58:57,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Up,0.05 Mbit/s
12685,08-05-2024 18:58:56,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Up,0.05 Mbit/s
12684,08-05-2024 18:58:55,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Up,
12683,08-05-2024 18:58:54,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(015) MGMT Traffic,Up,0.01 Mbit/s
12682,08-05-2024 18:58:53,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Up,0.05 Mbit/s
12529,08-05-2024 18:58:36,{cust-jp-192.168.99.211} (192.168.99.211) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,Syslog Receiver,Syslog Receiver,Down,
2931,08-05-2024 18:58:36,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],Syslog Receiver,Syslog Receiver,Down,
12686,08-05-2024 18:58:22,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
10695,08-05-2024 18:58:15,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,
12530,08-05-2024 18:58:10,{cust-jp-192.168.99.212} (192.168.99.212) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,Syslog Receiver,Syslog Receiver,Down,
12521,08-05-2024 18:58:09,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
3056,08-05-2024 18:58:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Up,2.08 Mbit/s
12686,08-05-2024 18:57:57,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Up,0.05 Mbit/s
12349,08-05-2024 18:57:46,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,OK
12686,08-05-2024 18:57:22,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12685,08-05-2024 18:57:21,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12684,08-05-2024 18:57:20,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12683,08-05-2024 18:57:19,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(015) MGMT Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12682,08-05-2024 18:57:18,{isp-wr-gc-192-168-100-228} (192.168.100.228) [CCR2004-16G-2S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12521,08-05-2024 18:57:09,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
3056,08-05-2024 18:57:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Down,270 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out
10359,08-05-2024 18:56:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,0 #/s
10695,08-05-2024 18:56:14,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
12349,08-05-2024 18:56:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,No data since 08-05-2024 18:53:41
0,08-05-2024 18:55:53,,Group,CDC_INFRA_PRTG-101,Notification Info,"State Trigger sends Email,Push Notification (Sensor ID: 9957 | Trigger Source ID: 0 | Trigger ID: 1)"
