ID,Date Time,Parent,Type,Object,Status,Message,Message(RAW)
0,06-06-2024 14:51:49,,Group,CDC_INFRA_PRTG-101,Notification Info,"<div class=""logmessage"">State Trigger sends Email,Push Notification (Sensor ID: 9826 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","State Trigger sends Email,Push Notification (Sensor ID: 9826 | Trigger Source ID: 0 | Trigger ID: 1)"
9826,06-06-2024 14:51:49,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],SNMP Traffic 64bit,Eth31 (120) to Eth120-31_SW-10.112.11.213,Notification Info,"<div class=""logmessage"">State Trigger activated (Sensor ID: 9826 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>",State Trigger activated (Sensor ID: 9826 | Trigger Source ID: 0 | Trigger ID: 1)
10633,06-06-2024 14:51:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Up,"<div class=""logmessage"">587 Mbit/s<div class=""moreicon""></div></div>",587 Mbit/s
12349,06-06-2024 14:50:27,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10633,06-06-2024 14:50:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Warning,"<div class=""logmessage"">706 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",706 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
3541,06-06-2024 14:50:11,{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
3056,06-06-2024 14:50:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Up,"<div class=""logmessage"">2.22 Mbit/s<div class=""moreicon""></div></div>",2.22 Mbit/s
10696,06-06-2024 14:49:37,{isp-wr-tp-192-168-101-225} (192.168.101.225) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5018,06-06-2024 14:49:37,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10633,06-06-2024 14:49:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Up,"<div class=""logmessage"">605 Mbit/s<div class=""moreicon""></div></div>",605 Mbit/s
10697,06-06-2024 14:49:23,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,06-06-2024 14:49:12,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
3541,06-06-2024 14:49:11,{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
3056,06-06-2024 14:49:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Down,"<div class=""logmessage"">179 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out<div class=""moreicon""></div></div>",179 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out
12349,06-06-2024 14:49:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 06-06-2024 14:46:22<div class=""moreicon""></div></div>",No data since 06-06-2024 14:46:22
5018,06-06-2024 14:48:37,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10696,06-06-2024 14:48:37,{isp-wr-tp-192-168-101-225} (192.168.101.225) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
10633,06-06-2024 14:48:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Warning,"<div class=""logmessage"">757 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",757 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
10697,06-06-2024 14:48:23,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
3541,06-06-2024 14:48:11,{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,06-06-2024 14:48:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 06-06-2024 14:45:20<div class=""moreicon""></div></div>",No data since 06-06-2024 14:45:20
10359,06-06-2024 14:47:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10633,06-06-2024 14:47:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Down,"<div class=""logmessage"">829 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",829 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
10697,06-06-2024 14:47:23,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
3541,06-06-2024 14:47:11,{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.07 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
10359,06-06-2024 14:46:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10696,06-06-2024 14:46:37,{isp-wr-tp-192-168-101-225} (192.168.101.225) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10633,06-06-2024 14:46:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Warning,"<div class=""logmessage"">723 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",723 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
10697,06-06-2024 14:46:23,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12349,06-06-2024 14:46:22,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10696,06-06-2024 14:45:37,{isp-wr-tp-192-168-101-225} (192.168.101.225) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
10633,06-06-2024 14:45:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Down,"<div class=""logmessage"">803 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",803 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
12355,06-06-2024 14:45:20,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,06-06-2024 14:45:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 06-06-2024 14:42:22<div class=""moreicon""></div></div>",No data since 06-06-2024 14:42:22
10633,06-06-2024 14:44:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Up,"<div class=""logmessage"">623 Mbit/s<div class=""moreicon""></div></div>",623 Mbit/s
2931,06-06-2024 14:44:23,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
2928,06-06-2024 14:44:17,{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,06-06-2024 14:44:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 06-06-2024 14:41:07<div class=""moreicon""></div></div>",No data since 06-06-2024 14:41:07
5015,06-06-2024 14:43:56,{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
2932,06-06-2024 14:43:55,{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5014,06-06-2024 14:43:50,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5018,06-06-2024 14:43:37,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9811,06-06-2024 14:43:30,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],SNMP Traffic 64bit,Eth32 (124) to Eth124-32_SW-10.112.11.214,Up,"<div class=""logmessage"">&lt; 0.01 Mbit/s<div class=""moreicon""></div></div>",< 0.01 Mbit/s
10633,06-06-2024 14:43:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Down,"<div class=""logmessage"">834 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",834 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
2931,06-06-2024 14:43:23,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
2928,06-06-2024 14:43:17,{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
9810,06-06-2024 14:43:00,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],SNMP Traffic 64bit,Eth31 (120) to Eth120-31_SW-10.112.11.214,Warning,"<div class=""logmessage"">1.43 #/s (Discards In) is above the warning limit of 1 #/s in Discards In<div class=""moreicon""></div></div>",1.43 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
9754,06-06-2024 14:42:58,{cust-tp-10-112-11-212} (10.112.11.212) [Cisco-Nexus 5596 Chassis] @Rack_XX,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10359,06-06-2024 14:42:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5015,06-06-2024 14:42:56,{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
2932,06-06-2024 14:42:55,{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
5014,06-06-2024 14:42:50,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9754,06-06-2024 14:42:48,{cust-tp-10-112-11-212} (10.112.11.212) [Cisco-Nexus 5596 Chassis] @Rack_XX,Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.20 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.20 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
5018,06-06-2024 14:42:37,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9811,06-06-2024 14:42:30,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],SNMP Traffic 64bit,Eth32 (124) to Eth124-32_SW-10.112.11.214,Warning,"<div class=""logmessage"">1.43 #/s (Discards In) is above the warning limit of 1 #/s in Discards In<div class=""moreicon""></div></div>",1.43 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
10633,06-06-2024 14:42:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Warning,"<div class=""logmessage"">779 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",779 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
12349,06-06-2024 14:42:23,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
9810,06-06-2024 14:42:00,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],SNMP Traffic 64bit,Eth31 (120) to Eth120-31_SW-10.112.11.214,Down,"<div class=""logmessage"">4.62 #/s (Discards In) is above the error limit of 2 #/s in Discards In<div class=""moreicon""></div></div>",4.62 #/s (Discards In) is above the error limit of 2 #/s in Discards In
10359,06-06-2024 14:41:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9826,06-06-2024 14:41:49,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],SNMP Traffic 64bit,Eth31 (120) to Eth120-31_SW-10.112.11.213,Down,"<div class=""logmessage"">2.50 #/s (Discards In) is above the error limit of 2 #/s in Discards In<div class=""moreicon""></div></div>",2.50 #/s (Discards In) is above the error limit of 2 #/s in Discards In
10633,06-06-2024 14:41:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Up,"<div class=""logmessage"">656 Mbit/s<div class=""moreicon""></div></div>",656 Mbit/s
12355,06-06-2024 14:41:07,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,06-06-2024 14:41:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 06-06-2024 14:38:24<div class=""moreicon""></div></div>",No data since 06-06-2024 14:38:24
10955,06-06-2024 14:40:49,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,(005) sfp-sfpplus4 Traffic,Up,"<div class=""logmessage"">643 Mbit/s<div class=""moreicon""></div></div>",643 Mbit/s
10955,06-06-2024 14:40:39,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,(005) sfp-sfpplus4 Traffic,Down,"<div class=""logmessage"">980 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",980 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
10633,06-06-2024 14:40:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Warning,"<div class=""logmessage"">711 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",711 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
12355,06-06-2024 14:40:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 06-06-2024 14:37:24<div class=""moreicon""></div></div>",No data since 06-06-2024 14:37:24
10633,06-06-2024 14:39:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Up,"<div class=""logmessage"">587 Mbit/s<div class=""moreicon""></div></div>",587 Mbit/s
10633,06-06-2024 14:38:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Warning,"<div class=""logmessage"">711 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",711 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
12349,06-06-2024 14:38:24,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
3056,06-06-2024 14:38:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Up,"<div class=""logmessage"">2.17 Mbit/s<div class=""moreicon""></div></div>",2.17 Mbit/s
10359,06-06-2024 14:37:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
