ID,Date Time,Parent,Type,Object,Status,Message(RAW)
17407,08-05-2024 19:01:47,IIFL-12-20 (10.20.12.20),Ping,Ping-10.20.12.20,Down,39 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17403,08-05-2024 19:01:36,IIFL-12-14 (10.20.12.14),Ping,Ping-10.20.12.14,Up,0 msec
17403,08-05-2024 19:01:35,IIFL-12-14 (10.20.12.14),Ping,Ping-10.20.12.14,Down,83 msec (Ping Time) is above the error limit of 4 msec in Ping Time
16890,08-05-2024 19:01:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 19:00:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
17400,08-05-2024 18:58:58,IIFL-12-11 (10.20.12.11),Ping,Ping-10.20.12.11,Up,0 msec
17400,08-05-2024 18:58:57,IIFL-12-11 (10.20.12.11),Ping,Ping-10.20.12.11,Down,9 msec (Ping Time) is above the error limit of 4 msec in Ping Time
16890,08-05-2024 18:56:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 18:55:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
5457,08-05-2024 18:53:01,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 18:53:01,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
16890,08-05-2024 18:51:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 18:50:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
16890,08-05-2024 18:46:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 18:45:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
5457,08-05-2024 18:43:01,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 18:43:01,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
16890,08-05-2024 18:41:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 18:40:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
16890,08-05-2024 18:36:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 18:35:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
5457,08-05-2024 18:32:15,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 18:32:15,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
16890,08-05-2024 18:31:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 18:30:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
16890,08-05-2024 18:26:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 18:25:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
5457,08-05-2024 18:22:01,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 18:22:01,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
15830,08-05-2024 18:21:33,,Probe,LKP-RP-GC-201 (103.69.168.28) (GIFT-STT),Notification Info,Threshold Trigger sends Email (Sensor ID: 15961 | Trigger Source ID: 15830 | Trigger ID: 2)
15961,08-05-2024 18:21:33,IOBManager-56 (172.31.100.56),SNMP Memory,Physical Memory,Notification Info,Threshold Trigger activated (Sensor ID: 15961 | Trigger Source ID: 15830 | Trigger ID: 2)
16890,08-05-2024 18:21:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 18:20:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
16890,08-05-2024 18:16:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 18:15:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
5457,08-05-2024 18:12:01,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 18:12:01,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
16890,08-05-2024 18:11:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 18:10:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
17414,08-05-2024 18:06:35,IIFL-11-20 ( 10.20.11.20),Ping,Ping-10.20.11.20,Up,0 msec
17413,08-05-2024 18:06:35,IIFL-11-13 (10.20.11.13),Ping,Ping-10.20.11.13,Up,0 msec
17415,08-05-2024 18:06:35,IIFL-11-22 (10.20.11.22),Ping,Ping-10.20.11.22,Up,0 msec
17412,08-05-2024 18:06:35,IIFL-11-12 (10.20.11.12),Ping,Ping-10.20.11.12,Up,0 msec
17411,08-05-2024 18:06:35,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Up,0 msec
17416,08-05-2024 18:06:35,IIFL-11-18 (10.20.11.18),Ping,Ping-10.20.11.18,Up,0 msec
17412,08-05-2024 18:06:34,IIFL-11-12 (10.20.11.12),Ping,Ping-10.20.11.12,Down,6 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17416,08-05-2024 18:06:34,IIFL-11-18 (10.20.11.18),Ping,Ping-10.20.11.18,Down,6 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17415,08-05-2024 18:06:34,IIFL-11-22 (10.20.11.22),Ping,Ping-10.20.11.22,Down,6 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17414,08-05-2024 18:06:34,IIFL-11-20 ( 10.20.11.20),Ping,Ping-10.20.11.20,Down,6 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17411,08-05-2024 18:06:34,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Down,6 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17413,08-05-2024 18:06:34,IIFL-11-13 (10.20.11.13),Ping,Ping-10.20.11.13,Down,6 msec (Ping Time) is above the error limit of 4 msec in Ping Time
16890,08-05-2024 18:06:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 18:05:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
17400,08-05-2024 18:05:19,IIFL-12-11 (10.20.12.11),Ping,Ping-10.20.12.11,Up,0 msec
17400,08-05-2024 18:05:18,IIFL-12-11 (10.20.12.11),Ping,Ping-10.20.12.11,Down,6 msec (Ping Time) is above the error limit of 4 msec in Ping Time
16890,08-05-2024 18:01:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
5457,08-05-2024 18:01:15,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 18:01:15,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
16890,08-05-2024 18:00:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
16890,08-05-2024 17:56:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 17:55:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
16890,08-05-2024 17:51:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
5457,08-05-2024 17:51:15,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 17:51:15,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
16890,08-05-2024 17:50:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
17494,08-05-2024 17:50:03,Probe Device,HTTP Advanced,HTTP Advanced,Up,13 msec
17494,08-05-2024 17:50:01,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17494,08-05-2024 17:49:48,Probe Device,HTTP Advanced,HTTP Advanced,Up,21 msec
17494,08-05-2024 17:49:47,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
16890,08-05-2024 17:46:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 17:45:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
17096,08-05-2024 17:42:48,Master-54-14 (10.3.54.14),SNMP Memory,Physical Memory,Up,81 %
17095,08-05-2024 17:42:43,Master-54-14 (10.3.54.14),SNMP Memory,Virtual Memory,Up,81 %
16890,08-05-2024 17:41:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
5457,08-05-2024 17:41:15,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 17:41:15,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
16890,08-05-2024 17:40:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
16890,08-05-2024 17:36:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 17:35:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
17292,08-05-2024 17:31:23,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Up,1.05 Mbit/s
16890,08-05-2024 17:31:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
17292,08-05-2024 17:31:13,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Warning,8 Mbit/s (Traffic Total) is above the warning limit of 7 Mbit/s in Traffic Total
5457,08-05-2024 17:31:02,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 17:31:02,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
16890,08-05-2024 17:30:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
16890,08-05-2024 17:26:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 17:25:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
17252,08-05-2024 17:23:59,fws-tp-10-112-11-246__( FortiGate-200F ),SNMP Traffic 64bit,5PAISA_20DEPTH_LAN Traffic,Up,(Errors) is above the error limit of < 0.01 #/s in Errors
17250,08-05-2024 17:23:57,fwp-tp-10-112-11-245__( FortiGate-200F ),SNMP Traffic 64bit,5PAISA_20DEPTH_LAN Traffic,Up,(Errors) is above the error limit of < 0.01 #/s in Errors
16890,08-05-2024 17:21:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
5457,08-05-2024 17:21:01,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 17:21:01,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
16890,08-05-2024 17:20:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
17252,08-05-2024 17:16:59,fws-tp-10-112-11-246__( FortiGate-200F ),SNMP Traffic 64bit,5PAISA_20DEPTH_LAN Traffic,Down,The interface you want to monitor is disconnected: ifOperStatus=down (2) (code: PE058)
17250,08-05-2024 17:16:57,fwp-tp-10-112-11-245__( FortiGate-200F ),SNMP Traffic 64bit,5PAISA_20DEPTH_LAN Traffic,Down,The interface you want to monitor is disconnected: ifOperStatus=down (2) (code: PE058)
16890,08-05-2024 17:16:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
17252,08-05-2024 17:15:59,fws-tp-10-112-11-246__( FortiGate-200F ),SNMP Traffic 64bit,5PAISA_20DEPTH_LAN Traffic,Warning,The interface you want to monitor is disconnected: ifOperStatus=down (2) (code: PE058)
17250,08-05-2024 17:15:57,fwp-tp-10-112-11-245__( FortiGate-200F ),SNMP Traffic 64bit,5PAISA_20DEPTH_LAN Traffic,Warning,The interface you want to monitor is disconnected: ifOperStatus=down (2) (code: PE058)
16890,08-05-2024 17:15:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
16890,08-05-2024 17:11:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 17:10:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
5457,08-05-2024 17:10:15,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 17:10:15,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
16890,08-05-2024 17:06:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 17:05:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
17416,08-05-2024 17:02:10,IIFL-11-18 (10.20.11.18),Ping,Ping-10.20.11.18,Up,0 msec
17412,08-05-2024 17:02:10,IIFL-11-12 (10.20.11.12),Ping,Ping-10.20.11.12,Up,0 msec
17416,08-05-2024 17:02:05,IIFL-11-18 (10.20.11.18),Ping,Ping-10.20.11.18,Down,109 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17412,08-05-2024 17:02:05,IIFL-11-12 (10.20.11.12),Ping,Ping-10.20.11.12,Down,109 msec (Ping Time) is above the error limit of 4 msec in Ping Time
16890,08-05-2024 17:01:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 17:00:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
5457,08-05-2024 17:00:01,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 17:00:01,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
17494,08-05-2024 16:59:35,Probe Device,HTTP Advanced,HTTP Advanced,Up,13 msec
17494,08-05-2024 16:59:33,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17494,08-05-2024 16:59:19,Probe Device,HTTP Advanced,HTTP Advanced,Up,14 msec
17494,08-05-2024 16:59:18,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
16890,08-05-2024 16:56:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 16:55:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
17494,08-05-2024 16:54:57,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
17494,08-05-2024 16:54:55,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17494,08-05-2024 16:54:45,Probe Device,HTTP Advanced,HTTP Advanced,Up,11 msec
17494,08-05-2024 16:54:44,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17411,08-05-2024 16:51:25,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Up,0 msec
17411,08-05-2024 16:51:24,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Down,5 msec (Ping Time) is above the error limit of 4 msec in Ping Time
16890,08-05-2024 16:51:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
17494,08-05-2024 16:50:27,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
17494,08-05-2024 16:50:26,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
16890,08-05-2024 16:50:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
5457,08-05-2024 16:49:15,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 16:49:15,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
17494,08-05-2024 16:48:00,Probe Device,HTTP Advanced,HTTP Advanced,Up,11 msec
17494,08-05-2024 16:47:59,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
16890,08-05-2024 16:47:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
17494,08-05-2024 16:45:41,Probe Device,HTTP Advanced,HTTP Advanced,Up,8 msec
17494,08-05-2024 16:45:41,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
16890,08-05-2024 16:45:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
17292,08-05-2024 16:44:33,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Up,5.62 Mbit/s
17292,08-05-2024 16:43:43,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Down,10 Mbit/s (Traffic Total) is above the error limit of 8 Mbit/s in Traffic Total
17292,08-05-2024 16:43:33,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Warning,7.12 Mbit/s (Traffic Total) is above the warning limit of 7 Mbit/s in Traffic Total
16890,08-05-2024 16:41:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
17494,08-05-2024 16:41:06,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
17494,08-05-2024 16:41:04,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
16890,08-05-2024 16:40:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
5457,08-05-2024 16:39:02,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
9576,08-05-2024 16:39:02,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
17292,08-05-2024 16:38:43,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Up,0.03 Mbit/s
17292,08-05-2024 16:38:33,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Down,8.73 Mbit/s (Traffic Total) is above the error limit of 8 Mbit/s in Traffic Total
17404,08-05-2024 16:37:28,IIFL-12-15 (10.20.12.15),Ping,Ping-10.20.12.15,Up,0 msec
17404,08-05-2024 16:37:27,IIFL-12-15 (10.20.12.15),Ping,Ping-10.20.12.15,Down,4 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17402,08-05-2024 16:37:03,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Up,0 msec
17402,08-05-2024 16:37:02,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Down,8 msec (Ping Time) is above the error limit of 4 msec in Ping Time
16890,08-05-2024 16:36:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
17494,08-05-2024 16:36:08,Probe Device,HTTP Advanced,HTTP Advanced,Up,19 msec
17494,08-05-2024 16:36:07,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17494,08-05-2024 16:36:05,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
17494,08-05-2024 16:36:03,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
16890,08-05-2024 16:35:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
10838,08-05-2024 16:35:10,Probe Device,System Health,System Health,Up,100 %
17494,08-05-2024 16:33:42,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
17494,08-05-2024 16:33:41,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
10838,08-05-2024 16:32:10,Probe Device,System Health,System Health,Warning,"52 % (System CPU Load) is above the warning limit of 50 % in System CPU Load. When CPU load on the probe system is over 50%, measurements may be incorrect"
17494,08-05-2024 16:31:26,Probe Device,HTTP Advanced,HTTP Advanced,Up,18 msec
17494,08-05-2024 16:31:24,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
16890,08-05-2024 16:31:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,08-05-2024 16:30:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,(Errors) is above the error limit of < 0.01 #/s in Errors
11020,08-05-2024 16:29:47,Panch-5612 (10.1.56.12),SNMP Disk Free,Disk Free: (D Drive),Up,37 %
5457,08-05-2024 16:29:01,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
