ID,Date Time,Parent,Type,Object,Status,Message(RAW)
10573,02-05-2024 15:57:18,{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},Syslog Receiver,Syslog Receiver,Warning,
12506,02-05-2024 15:57:13,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
10695,02-05-2024 15:57:12,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
12521,02-05-2024 15:57:08,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
10161,02-05-2024 15:56:56,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Eth-18(69)__vNIC04-12.vc12.c02__10.112.73.12,Down,3.43 #/s (Discards In) is above the error limit of 2 #/s in Discards In
10170,02-05-2024 15:56:35,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15 [TP-GF],SNMP Traffic 64bit,Eth20(77)__vNIC08-14.vc12.c02__10.112.73.14,Up,"3,852 Mbit/s"
5075,02-05-2024 15:56:25,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436305920) CUSTOMER_10.112.101.11 Traffic,Up,"2,302 Mbit/s"
12483,02-05-2024 15:56:23,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
11615,02-05-2024 15:56:21,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436289536) VEEM_BACKUP_SERVER_10.133.103.62_Port1 Traffic,Up,0 Mbit/s
11619,02-05-2024 15:56:18,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436305920) VC12-CL02_CUST_10.112.73.15_VMNIC_3 Traffic,Up,0 Mbit/s
5075,02-05-2024 15:56:15,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436305920) CUSTOMER_10.112.101.11 Traffic,Down,"8,702 Mbit/s (Traffic Total) is above the error limit of 8,000 Mbit/s in Traffic Total"
12506,02-05-2024 15:56:13,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
10695,02-05-2024 15:56:12,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,
11615,02-05-2024 15:56:11,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436289536) VEEM_BACKUP_SERVER_10.133.103.62_Port1 Traffic,Down,"11,899 Mbit/s (Traffic Total) is above the error limit of 8,000 Mbit/s in Traffic Total"
12521,02-05-2024 15:56:08,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
5075,02-05-2024 15:56:04,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436305920) CUSTOMER_10.112.101.11 Traffic,Up,0 Mbit/s
11615,02-05-2024 15:56:01,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436289536) VEEM_BACKUP_SERVER_10.133.103.62_Port1 Traffic,Up,0 Mbit/s
10865,02-05-2024 15:56:00,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Eth02(5)__vNIC04-16.vc12.c02__10.112.73.16,Down,14 #/s (Discards In) is above the error limit of 2 #/s in Discards In
12349,02-05-2024 15:56:00,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,No data since 02-05-2024 15:53:53
11619,02-05-2024 15:55:58,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436305920) VC12-CL02_CUST_10.112.73.15_VMNIC_3 Traffic,Down,"8,899 Mbit/s (Traffic Total) is above the error limit of 8,000 Mbit/s in Traffic Total"
5075,02-05-2024 15:55:55,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436305920) CUSTOMER_10.112.101.11 Traffic,Down,"8,811 Mbit/s (Traffic Total) is above the error limit of 8,000 Mbit/s in Traffic Total"
11634,02-05-2024 15:55:52,{cust-tp-10-112-11-212} (10.112.11.212) [Cisco-Nexus 5596 Chassis] @Rack_XX,SNMP Traffic 64bit,(436289536) VEEM_BACKUP_SERVER_10.133.103.62_Port2 Traffic,Up,0 Mbit/s
11619,02-05-2024 15:55:48,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436305920) VC12-CL02_CUST_10.112.73.15_VMNIC_3 Traffic,Up,0 Mbit/s
5075,02-05-2024 15:55:45,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436305920) CUSTOMER_10.112.101.11 Traffic,Up,0 Mbit/s
12686,02-05-2024 15:55:44,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Up,0.06 Mbit/s
11615,02-05-2024 15:55:40,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436289536) VEEM_BACKUP_SERVER_10.133.103.62_Port1 Traffic,Down,"17,389 Mbit/s (Traffic Total) is above the error limit of 8,000 Mbit/s in Traffic Total"
11619,02-05-2024 15:55:38,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436305920) VC12-CL02_CUST_10.112.73.15_VMNIC_3 Traffic,Down,"10,827 Mbit/s (Traffic Total) is above the error limit of 8,000 Mbit/s in Traffic Total"
10170,02-05-2024 15:55:35,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15 [TP-GF],SNMP Traffic 64bit,Eth20(77)__vNIC08-14.vc12.c02__10.112.73.14,Warning,1.03 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
5075,02-05-2024 15:55:34,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16 [TP-GF],SNMP Traffic 64bit,(436305920) CUSTOMER_10.112.101.11 Traffic,Down,"10,827 Mbit/s (Traffic Total) is above the error limit of 8,000 Mbit/s in Traffic Total"
12685,02-05-2024 15:55:33,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Up,0.05 Mbit/s
11634,02-05-2024 15:55:32,{cust-tp-10-112-11-212} (10.112.11.212) [Cisco-Nexus 5596 Chassis] @Rack_XX,SNMP Traffic 64bit,(436289536) VEEM_BACKUP_SERVER_10.133.103.62_Port2 Traffic,Down,"8,122 Mbit/s (Traffic Total) is above the error limit of 8,000 Mbit/s in Traffic Total"
12684,02-05-2024 15:55:32,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Up,
10869,02-05-2024 15:55:31,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15 [TP-GF],SNMP Traffic 64bit,Eth04(13)__vNIC14-18.vc12.c02__10.112.73.18,Down,23 #/s (Discards In) is above the error limit of 2 #/s in Discards In
12683,02-05-2024 15:55:31,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(015) MGMT Traffic,Up,0.01 Mbit/s
12682,02-05-2024 15:55:30,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Up,0.06 Mbit/s
12685,02-05-2024 15:55:18,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12684,02-05-2024 15:55:17,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12683,02-05-2024 15:55:16,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(015) MGMT Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12682,02-05-2024 15:55:15,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12506,02-05-2024 15:55:13,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
12686,02-05-2024 15:55:08,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12521,02-05-2024 15:55:08,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
10359,02-05-2024 15:54:55,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,0 #/s
12684,02-05-2024 15:54:32,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Up,
12683,02-05-2024 15:54:31,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(015) MGMT Traffic,Up,0.01 Mbit/s
12682,02-05-2024 15:54:30,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Up,0.05 Mbit/s
12686,02-05-2024 15:54:24,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Up,0.05 Mbit/s
12483,02-05-2024 15:54:23,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
12685,02-05-2024 15:54:23,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Up,0.05 Mbit/s
12685,02-05-2024 15:54:18,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12684,02-05-2024 15:54:17,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12683,02-05-2024 15:54:16,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(015) MGMT Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12682,02-05-2024 15:54:15,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
10695,02-05-2024 15:54:12,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
12686,02-05-2024 15:54:08,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12521,02-05-2024 15:54:08,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
10083,02-05-2024 15:53:55,NTP_CDC-JP_Primary_192.168.99.203,SNTP,SNTP-99.203,Down,"The target server did not return a valid time. To resolve this issue, use a packet analyzing tool and do a trace of the NTP packets to check if all fields are correctly populated. (code: PE085)"
12349,02-05-2024 15:53:53,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,OK
10695,02-05-2024 15:53:12,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,
12349,02-05-2024 15:53:00,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,No data since 02-05-2024 15:49:56
10359,02-05-2024 15:52:55,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,
12506,02-05-2024 15:52:13,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
12521,02-05-2024 15:52:08,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
10869,02-05-2024 15:51:31,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15 [TP-GF],SNMP Traffic 64bit,Eth04(13)__vNIC14-18.vc12.c02__10.112.73.18,Up,178 Mbit/s
12686,02-05-2024 15:51:24,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Up,0.06 Mbit/s
10695,02-05-2024 15:51:12,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
12686,02-05-2024 15:51:09,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12521,02-05-2024 15:51:08,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
10083,02-05-2024 15:50:55,NTP_CDC-JP_Primary_192.168.99.203,SNTP,SNTP-99.203,Warning,"The target server did not return a valid time. To resolve this issue, use a packet analyzing tool and do a trace of the NTP packets to check if all fields are correctly populated. (code: PE085)"
10170,02-05-2024 15:50:35,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15 [TP-GF],SNMP Traffic 64bit,Eth20(77)__vNIC08-14.vc12.c02__10.112.73.14,Up,526 Mbit/s
10869,02-05-2024 15:50:31,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15 [TP-GF],SNMP Traffic 64bit,Eth04(13)__vNIC14-18.vc12.c02__10.112.73.18,Down,8 #/s (Discards In) is above the error limit of 2 #/s in Discards In
12483,02-05-2024 15:50:23,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
10163,02-05-2024 15:50:22,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Eth20(77)__vNIC04-14.vc12.c02__10.112.73.14,Up,"4,049 Mbit/s"
12686,02-05-2024 15:50:14,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Up,0.07 Mbit/s
12506,02-05-2024 15:50:13,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
10695,02-05-2024 15:50:12,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Down,
12686,02-05-2024 15:50:08,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Warning,"No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
12521,02-05-2024 15:50:08,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Up,0 #/s
12349,02-05-2024 15:49:56,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,OK
10866,02-05-2024 15:49:44,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Eth03(9)__vNIC04-17.vc12.c02__10.112.73.17,Up,589 Mbit/s
10170,02-05-2024 15:49:35,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15 [TP-GF],SNMP Traffic 64bit,Eth20(77)__vNIC08-14.vc12.c02__10.112.73.14,Warning,1.28 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
11123,02-05-2024 15:49:31,{isp-wr-gc-192-168-100-224} (192.168.100.224) [MK-CRS317-1G-16S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Up,0 #/s
10163,02-05-2024 15:49:22,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Eth20(77)__vNIC04-14.vc12.c02__10.112.73.14,Down,82 #/s (Discards In) is above the error limit of 2 #/s in Discards In
12521,02-05-2024 15:49:08,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
10162,02-05-2024 15:48:34,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Eth19(73)__vNIC04-13.vc12.c02__10.112.73.13,Up,38 Mbit/s
11123,02-05-2024 15:48:31,{isp-wr-gc-192-168-100-224} (192.168.100.224) [MK-CRS317-1G-16S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Down,
12483,02-05-2024 15:48:23,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,Syslog Receiver,Warning,
10695,02-05-2024 15:48:12,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,Syslog Receiver,Up,0 #/s
11634,02-05-2024 15:48:02,{cust-tp-10-112-11-212} (10.112.11.212) [Cisco-Nexus 5596 Chassis] @Rack_XX,SNMP Traffic 64bit,(436289536) VEEM_BACKUP_SERVER_10.133.103.62_Port2 Traffic,Up,0 Mbit/s
12349,02-05-2024 15:48:00,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,No data since 02-05-2024 15:45:53
11634,02-05-2024 15:47:52,{cust-tp-10-112-11-212} (10.112.11.212) [Cisco-Nexus 5596 Chassis] @Rack_XX,SNMP Traffic 64bit,(436289536) VEEM_BACKUP_SERVER_10.133.103.62_Port2 Traffic,Down,"11,061 Mbit/s (Traffic Total) is above the error limit of 8,000 Mbit/s in Traffic Total"
10866,02-05-2024 15:47:44,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Eth03(9)__vNIC04-17.vc12.c02__10.112.73.17,Down,9.58 #/s (Discards In) is above the error limit of 2 #/s in Discards In
12686,02-05-2024 15:47:44,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(003) MT227-MT228 Traffic,Up,0.06 Mbit/s
11634,02-05-2024 15:47:42,{cust-tp-10-112-11-212} (10.112.11.212) [Cisco-Nexus 5596 Chassis] @Rack_XX,SNMP Traffic 64bit,(436289536) VEEM_BACKUP_SERVER_10.133.103.62_Port2 Traffic,Up,0 Mbit/s
10162,02-05-2024 15:47:34,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Eth19(73)__vNIC04-13.vc12.c02__10.112.73.13,Down,6.03 #/s (Discards In) is above the error limit of 2 #/s in Discards In
12685,02-05-2024 15:47:33,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(002) MT224-MT228 Traffic,Up,0.05 Mbit/s
12684,02-05-2024 15:47:32,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(019) LAN_BRIDGE Traffic,Up,
12683,02-05-2024 15:47:31,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(015) MGMT Traffic,Up,0.01 Mbit/s
12682,02-05-2024 15:47:30,{isp-wr-gc-192-168-100-228} (192.168.100.228) [MK-CRS317-1G-16S+],SNMP Traffic 64bit,(001) MT223-MT228 Traffic,Up,0.06 Mbit/s
