ID,Date Time,Parent,Type,Object,Status,Message(RAW)
17238,10-05-2024 13:10:36,MT-TP-101.225,SNMP Traffic 64bit,IIFL-2_PRIMARY_(VLAN-310)_VRRP10_103.177.180.80_Traffic,Down,71 Mbit/s (Traffic Total) is above the error limit of 61 Mbit/s in Traffic Total
17333,10-05-2024 13:10:33,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,160 Mbit/s
17333,10-05-2024 13:10:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17494,10-05-2024 13:10:23,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
17494,10-05-2024 13:10:22,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17411,10-05-2024 13:10:10,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Up,0 msec
17411,10-05-2024 13:10:09,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Down,5 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17333,10-05-2024 13:10:03,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,176 Mbit/s
17333,10-05-2024 13:10:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,238 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,10-05-2024 13:09:33,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,179 Mbit/s
17333,10-05-2024 13:09:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16890,10-05-2024 13:09:25,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
17494,10-05-2024 13:09:11,Probe Device,HTTP Advanced,HTTP Advanced,Up,15 msec
17494,10-05-2024 13:09:10,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17333,10-05-2024 13:09:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,182 Mbit/s
17333,10-05-2024 13:09:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,230 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16437,10-05-2024 13:08:49,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,13 Mbit/s
16437,10-05-2024 13:08:39,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,16 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17333,10-05-2024 13:08:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,198 Mbit/s
17333,10-05-2024 13:08:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,235 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16890,10-05-2024 13:08:25,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,
17402,10-05-2024 13:08:13,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Up,0 msec
17402,10-05-2024 13:08:12,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Down,4 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17333,10-05-2024 13:07:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,177 Mbit/s
17333,10-05-2024 13:07:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,249 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,10-05-2024 13:07:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,168 Mbit/s
17333,10-05-2024 13:07:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,250 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,10-05-2024 13:06:33,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,176 Mbit/s
17333,10-05-2024 13:06:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,232 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,10-05-2024 13:06:24,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,124 Mbit/s
17333,10-05-2024 13:06:22,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,238 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17494,10-05-2024 13:06:19,Probe Device,HTTP Advanced,HTTP Advanced,Up,18 msec
17494,10-05-2024 13:06:18,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
16437,10-05-2024 13:06:08,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,3.12 Mbit/s
16437,10-05-2024 13:05:59,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,18 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17333,10-05-2024 13:05:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,181 Mbit/s
17333,10-05-2024 13:05:31,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,10-05-2024 13:05:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,165 Mbit/s
17333,10-05-2024 13:05:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,233 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,10-05-2024 13:04:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,162 Mbit/s
17333,10-05-2024 13:04:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,226 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16890,10-05-2024 13:04:25,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
17333,10-05-2024 13:04:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,178 Mbit/s
17333,10-05-2024 13:04:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,238 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,10-05-2024 13:03:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,191 Mbit/s
17333,10-05-2024 13:03:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,262 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17494,10-05-2024 13:03:28,Probe Device,HTTP Advanced,HTTP Advanced,Up,12 msec
17494,10-05-2024 13:03:27,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
16890,10-05-2024 13:03:25,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,
17333,10-05-2024 13:03:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,186 Mbit/s
17333,10-05-2024 13:03:01,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,249 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,10-05-2024 13:02:48,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,7.39 Mbit/s
16437,10-05-2024 13:02:39,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17333,10-05-2024 13:02:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,183 Mbit/s
17333,10-05-2024 13:02:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,240 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16437,10-05-2024 13:02:08,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,13 Mbit/s
17402,10-05-2024 13:02:05,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Up,0 msec
17402,10-05-2024 13:02:05,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Warning,4 msec (Ping Time) is above the warning limit of 3 msec in Ping Time
17333,10-05-2024 13:02:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,204 Mbit/s
17333,10-05-2024 13:02:01,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,234 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16437,10-05-2024 13:01:59,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
16437,10-05-2024 13:01:48,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17333,10-05-2024 13:01:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,172 Mbit/s
17333,10-05-2024 13:01:31,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,243 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,10-05-2024 13:01:28,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,3.92 Mbit/s
16437,10-05-2024 13:01:19,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,18 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17494,10-05-2024 13:01:07,Probe Device,HTTP Advanced,HTTP Advanced,Up,18 msec
17494,10-05-2024 13:01:06,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17333,10-05-2024 13:01:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,177 Mbit/s
17333,10-05-2024 13:01:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,236 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17494,10-05-2024 13:00:42,Probe Device,HTTP Advanced,HTTP Advanced,Up,8 msec
16891,10-05-2024 13:00:42,,Notification Template,Email to all Members of LKP_Group,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 15294 | Trigger Source ID: 15030 | Trigger ID: 1)"
17494,10-05-2024 13:00:41,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17333,10-05-2024 13:00:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,169 Mbit/s
17333,10-05-2024 13:00:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,245 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17494,10-05-2024 13:00:13,Probe Device,HTTP Advanced,HTTP Advanced,Up,12 msec
17494,10-05-2024 13:00:12,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17333,10-05-2024 12:59:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,173 Mbit/s
17333,10-05-2024 12:59:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,259 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,10-05-2024 12:59:09,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,7.95 Mbit/s
17494,10-05-2024 12:59:04,Probe Device,HTTP Advanced,HTTP Advanced,Up,11 msec
17494,10-05-2024 12:59:03,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
15030,10-05-2024 12:58:39,,Probe,LKP-RP-100-201 (103.177.180.188) (Techno-STT),Notification Info,State Trigger sends Email (Sensor ID: 15294 | Trigger Source ID: 15030 | Trigger ID: 1)
15294,10-05-2024 12:58:39,LKP-UAT-151 (172.16.100.151),SNMP Memory,Virtual Memory,Notification Info,State Trigger activated (Sensor ID: 15294 | Trigger Source ID: 15030 | Trigger ID: 1)
16437,10-05-2024 12:58:39,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,16 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
16890,10-05-2024 12:58:25,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
17333,10-05-2024 12:58:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,165 Mbit/s
17333,10-05-2024 12:58:01,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,247 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16546,10-05-2024 12:57:55,GRD-54-34-XTS(192.168.54.34),SNMP Memory,Physical Memory,Down,20 % (Percent Available Memory) is below the error limit of 20 % in Percent Available Memory
17494,10-05-2024 12:57:54,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
17494,10-05-2024 12:57:53,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
16890,10-05-2024 12:57:25,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,
17333,10-05-2024 12:57:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,149 Mbit/s
17333,10-05-2024 12:57:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,10-05-2024 12:56:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,181 Mbit/s
17333,10-05-2024 12:56:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,244 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,10-05-2024 12:55:58,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,14 Mbit/s
17333,10-05-2024 12:55:56,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,147 Mbit/s
17333,10-05-2024 12:55:54,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16437,10-05-2024 12:55:48,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17238,10-05-2024 12:55:46,MT-TP-101.225,SNMP Traffic 64bit,IIFL-2_PRIMARY_(VLAN-310)_VRRP10_103.177.180.80_Traffic,Up,46 Mbit/s
16437,10-05-2024 12:55:38,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,10 Mbit/s
17238,10-05-2024 12:55:36,MT-TP-101.225,SNMP Traffic 64bit,IIFL-2_PRIMARY_(VLAN-310)_VRRP10_103.177.180.80_Traffic,Down,70 Mbit/s (Traffic Total) is above the error limit of 61 Mbit/s in Traffic Total
17333,10-05-2024 12:55:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,176 Mbit/s
17333,10-05-2024 12:55:31,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,242 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,10-05-2024 12:55:29,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17494,10-05-2024 12:55:24,Probe Device,HTTP Advanced,HTTP Advanced,Up,12 msec
17494,10-05-2024 12:55:23,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17494,10-05-2024 12:55:00,Probe Device,HTTP Advanced,HTTP Advanced,Up,11 msec
17494,10-05-2024 12:54:59,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17400,10-05-2024 12:54:48,IIFL-12-11 (10.20.12.11),Ping,Ping-10.20.12.11,Up,0 msec
17400,10-05-2024 12:54:47,IIFL-12-11 (10.20.12.11),Ping,Ping-10.20.12.11,Warning,3 msec (Ping Time) is above the warning limit of 3 msec in Ping Time
17494,10-05-2024 12:54:36,Probe Device,HTTP Advanced,HTTP Advanced,Up,13 msec
17494,10-05-2024 12:54:35,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17333,10-05-2024 12:54:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,171 Mbit/s
17333,10-05-2024 12:54:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,228 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,10-05-2024 12:54:09,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,135 Mbit/s
17333,10-05-2024 12:54:07,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,284 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,10-05-2024 12:53:59,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,15 Mbit/s
17494,10-05-2024 12:53:54,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
17494,10-05-2024 12:53:53,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17333,10-05-2024 12:53:52,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,147 Mbit/s
17333,10-05-2024 12:53:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,232 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16437,10-05-2024 12:53:49,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17333,10-05-2024 12:53:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,183 Mbit/s
17333,10-05-2024 12:53:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,232 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16890,10-05-2024 12:53:25,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
17494,10-05-2024 12:52:57,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
17494,10-05-2024 12:52:56,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17494,10-05-2024 12:52:52,Probe Device,HTTP Advanced,HTTP Advanced,Up,14 msec
17494,10-05-2024 12:52:51,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
17333,10-05-2024 12:52:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,165 Mbit/s
17333,10-05-2024 12:52:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,224 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16890,10-05-2024 12:52:25,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,
16437,10-05-2024 12:51:49,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,14 Mbit/s
17494,10-05-2024 12:51:40,Probe Device,HTTP Advanced,HTTP Advanced,Up,11 msec
17494,10-05-2024 12:51:39,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
16437,10-05-2024 12:51:39,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17333,10-05-2024 12:51:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,174 Mbit/s
17333,10-05-2024 12:51:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,228 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,10-05-2024 12:51:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,183 Mbit/s
