ID,Date Time,Parent,Type,Object,Status,Message(RAW)
6859,15-05-2024 18:15:56,Probe Device,System Health,System Health,Up,100 %
16890,15-05-2024 18:15:29,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6859,15-05-2024 18:14:56,Probe Device,System Health,System Health,Warning,"51 % (System CPU Load) is above the warning limit of 50 % in System CPU Load. When CPU load on the probe system is over 50%, measurements may be incorrect"
16890,15-05-2024 18:11:29,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
6859,15-05-2024 18:10:56,Probe Device,System Health,System Health,Up,100 %
16890,15-05-2024 18:10:29,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
14881,15-05-2024 18:10:18,Master-54-16 (10.3.54.16),SNMP Memory,Physical Memory,Up,36 %
6859,15-05-2024 18:09:56,Probe Device,System Health,System Health,Warning,"51 % (System CPU Load) is above the warning limit of 50 % in System CPU Load. When CPU load on the probe system is over 50%, measurements may be incorrect"
6859,15-05-2024 18:07:56,Probe Device,System Health,System Health,Up,100 %
14716,15-05-2024 18:07:26,,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)"
5457,15-05-2024 18:07:24,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)
9576,15-05-2024 18:07:24,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)
6859,15-05-2024 18:06:56,Probe Device,System Health,System Health,Warning,"51 % (System CPU Load) is above the warning limit of 50 % in System CPU Load. When CPU load on the probe system is over 50%, measurements may be incorrect"
16890,15-05-2024 18:06:28,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,15-05-2024 18:05:28,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
17406,15-05-2024 18:01:55,IIFL-12-17 (10.20.12.17),Ping,Ping-10.20.12.17,Up,0 msec
17406,15-05-2024 18:01:54,IIFL-12-17 (10.20.12.17),Ping,Ping-10.20.12.17,Down,5 msec (Ping Time) is above the error limit of 4 msec in Ping Time
16890,15-05-2024 18:01:29,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,15-05-2024 18:00:29,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
14716,15-05-2024 17:57:04,,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)"
5457,15-05-2024 17:57:02,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)
9576,15-05-2024 17:57:02,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)
16890,15-05-2024 17:56:28,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
16890,15-05-2024 17:55:29,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
16891,15-05-2024 17:53:00,,Notification Template,Email to all Members of  LKP_Group,Notification Info,"Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 17392 | Trigger Source ID: 15030 | Trigger ID: 2)"
6859,15-05-2024 17:52:56,Probe Device,System Health,System Health,Up,100 %
15030,15-05-2024 17:51:57,,Probe,LKP-RP-100-201 (103.177.180.188) (Techno-STT),Notification Info,Threshold Trigger sends Email (Sensor ID: 17392 | Trigger Source ID: 15030 | Trigger ID: 2)
17392,15-05-2024 17:51:57,IOB-Dealer-162 (172.17.100.162),SNMP System Uptime,System Uptime,Notification Info,Threshold Trigger activated (Sensor ID: 17392 | Trigger Source ID: 15030 | Trigger ID: 2)
16890,15-05-2024 17:51:28,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
6859,15-05-2024 17:50:56,Probe Device,System Health,System Health,Warning,"51 % (System CPU Load) is above the warning limit of 50 % in System CPU Load. When CPU load on the probe system is over 50%, measurements may be incorrect"
16890,15-05-2024 17:50:29,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
16839,15-05-2024 17:50:17,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),Syslog Receiver,Syslog Receiver,Up,0 #/s
16591,15-05-2024 17:50:15,CISCO NEXUS 3524XL Switch (172.40.2.244) (Phase 8 - C13),SNMP Traffic 64bit,NSE_BGP_SEC_INP Traffic,Up,< 0.01 Mbit/s
16585,15-05-2024 17:50:13,CISCO NEXUS 3524 (172.40.2.249) (Phase 4 - AK3),SNMP Traffic 64bit,UPLINK_TO_RACK_H8_ARISTA_2.250_ETH22 Traffic,Up,< 0.01 Mbit/s
16550,15-05-2024 17:50:12,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP Traffic 64bit,TIKONA_P2P_NSE_TO_CDC Traffic_60M,Up,0.59 Mbit/s
16842,15-05-2024 17:50:10,CISCO NEXUS 3524XL Switch (172.40.2.244) (Phase 8 - C13),Syslog Receiver,Syslog Receiver,Up,0 #/s
16564,15-05-2024 17:50:09,DGS-3120-24TC SWITCH (172.40.2.248) (Phase 4 - AK3),SNMP Traffic 64bit,D-Link DGS-3120-24TC R4.00.015 Port 23 on Unit 1 Traffic,Up,0.60 Mbit/s
16581,15-05-2024 17:50:08,CISCO NEXUS 3524 (172.40.2.249) (Phase 4 - AK3),SNMP Traffic 64bit,NSE_INT_101 Traffic,Up,0 Mbit/s
16561,15-05-2024 17:50:04,DGS-3120-24TC SWITCH (172.40.2.248) (Phase 4 - AK3),SNMP Traffic 64bit,Nexus_MGMT_2.249 Traffic,Up,0.26 Mbit/s
16584,15-05-2024 17:50:03,CISCO NEXUS 3524 (172.40.2.249) (Phase 4 - AK3),SNMP Traffic 64bit,UPLINK_FROM_DLINK_2.248_port19 Traffic,Up,< 0.01 Mbit/s
16563,15-05-2024 17:49:59,DGS-3120-24TC SWITCH (172.40.2.248) (Phase 4 - AK3),SNMP Traffic 64bit,Uplink_From_H8_2.253_Port23 Traffic,Up,< 0.01 Mbit/s
16583,15-05-2024 17:49:58,CISCO NEXUS 3524 (172.40.2.249) (Phase 4 - AK3),SNMP Traffic 64bit,NSE_BGP_SEC_INP Traffic,Up,0.06 Mbit/s
16847,15-05-2024 17:49:52,CISCO CBS350 (172.40.2.246) (Phase 3 - P3),SNMP Traffic 64bit,(016) 172.40.20.20-SERVER Traffic,Up,0.29 Mbit/s
16562,15-05-2024 17:49:49,DGS-3120-24TC SWITCH (172.40.2.248) (Phase 4 - AK3),SNMP Traffic 64bit,Uplink_nexus 2.249_port45 Traffic,Up,< 0.01 Mbit/s
16848,15-05-2024 17:49:47,CISCO CBS350 (172.40.2.246) (Phase 3 - P3),SNMP Traffic 64bit,(051) UPLINK_TO_D-LINK_2.253_PORT24 Traffic,Up,< 0.01 Mbit/s
16555,15-05-2024 17:49:47,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP Traffic 64bit,(004) UPLINK_TO_2.253_PORT_21_VLAN2 Traffic,Up,0.15 Mbit/s
16840,15-05-2024 17:49:44,DGS-3120-24TC SWITCH (172.40.2.248) (Phase 4 - AK3),Syslog Receiver,Syslog Receiver,Up,0 #/s
16595,15-05-2024 17:49:43,CISCO CBS350 (172.40.2.243) (Phase 8 - C13),SNMP Traffic 64bit,172.40.20.30_LAN Traffic,Up,< 0.01 Mbit/s
16552,15-05-2024 17:49:42,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP Traffic 64bit,(015) UPLINK_DLINK_2.247_Port_21 Traffic,Up,0.03 Mbit/s
16567,15-05-2024 17:49:40,DGS-3120-24TC SWITCH (172.40.2.253) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_TO_2.247_PORT1 Traffic,Up,1.29 Mbit/s
16596,15-05-2024 17:49:38,CISCO CBS350 (172.40.2.243) (Phase 8 - C13),SNMP Traffic 64bit,UPLINK_TO_D-LINK_2.247_PORT23 Traffic,Up,0.51 Mbit/s
16551,15-05-2024 17:49:37,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP Traffic 64bit,(014) UPLINK_DLINK_2.253_Port_20 Traffic,Up,0.13 Mbit/s
16568,15-05-2024 17:49:35,DGS-3120-24TC SWITCH (172.40.2.253) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_TO_ROUTER_2.254_Gi0/1/1_T Traffic,Up,0.15 Mbit/s
16553,15-05-2024 17:49:31,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_TO_TTML Traffic,Up,0.13 Mbit/s
16575,15-05-2024 17:49:30,DGS-3120-24TC SWITCH  (172.40.2.247) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_2.253_PORT1 Traffic,Up,0.84 Mbit/s
16569,15-05-2024 17:49:29,DGS-3120-24TC SWITCH (172.40.2.253) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_TO_AK3_2.248 Traffic,Up,0.51 Mbit/s
16597,15-05-2024 17:49:27,CISCO CBS350 (172.40.2.243) (Phase 8 - C13),SNMP Traffic 64bit,UPLINK_TO_D-LINK_2.253_port22 Traffic,Up,0.19 Mbit/s
16554,15-05-2024 17:49:26,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP Traffic 64bit,(003) UPLINK_TO_2.247_PORT_20_VLAN2 Traffic,Up,0.03 Mbit/s
16578,15-05-2024 17:49:25,DGS-3120-24TC SWITCH  (172.40.2.247) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_FROM_P3_2.246_28 Traffic,Up,< 0.01 Mbit/s
16590,15-05-2024 17:49:24,CISCO NEXUS 3524XL Switch (172.40.2.244) (Phase 8 - C13),SNMP Traffic 64bit,NSE_BGP_PRI_INP Traffic,Up,< 0.01 Mbit/s
16582,15-05-2024 17:49:23,CISCO NEXUS 3524 (172.40.2.249) (Phase 4 - AK3),SNMP Traffic 64bit,NSE_BGP_PRI_INP Traffic,Up,< 0.01 Mbit/s
16576,15-05-2024 17:49:20,DGS-3120-24TC SWITCH  (172.40.2.247) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_ROUTER_2.254_Gi0/1/0 Traffic,Up,0.17 Mbit/s
16589,15-05-2024 17:49:19,CISCO NEXUS 3524XL Switch (172.40.2.244) (Phase 8 - C13),SNMP Traffic 64bit,CNB_FINWIZ_H5 Traffic,Up,0 Mbit/s
16841,15-05-2024 17:49:17,CISCO NEXUS 3524 (172.40.2.249) (Phase 4 - AK3),Syslog Receiver,Syslog Receiver,Up,0 #/s
16588,15-05-2024 17:49:05,CISCO NEXUS 3524XL Switch (172.40.2.244) (Phase 8 - C13),SNMP System Uptime,Uptime,Up,307 d
16523,15-05-2024 17:48:55,Probe Device,Probe Health,Probe Health,Up,100 %
16565,15-05-2024 17:48:54,DGS-3120-24TC SWITCH (172.40.2.248) (Phase 4 - AK3),SNMP System Uptime,Uptime,Up,206 d
16522,15-05-2024 17:48:50,Probe Device,System Health,System Health,Up,100 %
16598,15-05-2024 17:48:47,CISCO CBS350 (172.40.2.243) (Phase 8 - C13),SNMP Traffic 64bit,User Defined Port 1 Traffic,Up,0 Mbit/s
16849,15-05-2024 17:48:44,DGS-3120-24TC SWITCH (172.40.2.253) (Phase 2 - H8),Syslog Receiver,Syslog Receiver,Up,0 #/s
16846,15-05-2024 17:48:41,CISCO CBS350 (172.40.2.246) (Phase 3 - P3),Syslog Receiver,Syslog Receiver,Up,0 #/s
16844,15-05-2024 17:48:37,CISCO CBS350 (172.40.2.246) (Phase 3 - P3),SNMP System Uptime,Uptime,Up,89 d
16594,15-05-2024 17:48:33,CISCO CBS350 (172.40.2.243) (Phase 8 - C13),SNMP System Uptime,Uptime,Up,192 d
16891,15-05-2024 17:48:24,,Notification Template,Email to all Members of  LKP_Group,Notification Info,"Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 15293 | Trigger Source ID: 15030 | Trigger ID: 1)"
16556,15-05-2024 17:48:22,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP System Uptime,Uptime,Up,206 d
16843,15-05-2024 17:48:22,CISCO CBS350 (172.40.2.243) (Phase 8 - C13),Syslog Receiver,Syslog Receiver,Up,0 #/s
15030,15-05-2024 17:48:22,,Probe,LKP-RP-100-201 (103.177.180.188) (Techno-STT),Notification Info,State Trigger sends Email (Sensor ID: 15293 | Trigger Source ID: 15030 | Trigger ID: 1)
15293,15-05-2024 17:48:22,LKP-UAT-151 (172.16.100.151),SNMP Memory,Physical Memory,Notification Info,State Trigger activated (Sensor ID: 15293 | Trigger Source ID: 15030 | Trigger ID: 1)
16574,15-05-2024 17:48:16,DGS-3120-24TC SWITCH  (172.40.2.247) (Phase 2 - H8),SNMP System Uptime,Uptime,Up,221 d
16550,15-05-2024 17:48:01,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP Traffic 64bit,TIKONA_P2P_NSE_TO_CDC Traffic_60M,Unknown,No data since 15-05-2024 17:44:34
16551,15-05-2024 17:48:01,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP Traffic 64bit,(014) UPLINK_DLINK_2.253_Port_20 Traffic,Unknown,No data since 15-05-2024 17:44:50
16552,15-05-2024 17:48:01,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP Traffic 64bit,(015) UPLINK_DLINK_2.247_Port_21 Traffic,Unknown,No data since 15-05-2024 17:43:54
16553,15-05-2024 17:48:01,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_TO_TTML Traffic,Unknown,No data since 15-05-2024 17:44:29
16554,15-05-2024 17:48:01,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP Traffic 64bit,(003) UPLINK_TO_2.247_PORT_20_VLAN2 Traffic,Unknown,No data since 15-05-2024 17:44:24
16555,15-05-2024 17:48:01,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP Traffic 64bit,(004) UPLINK_TO_2.253_PORT_21_VLAN2 Traffic,Unknown,No data since 15-05-2024 17:43:59
16561,15-05-2024 17:48:01,DGS-3120-24TC SWITCH (172.40.2.248) (Phase 4 - AK3),SNMP Traffic 64bit,Nexus_MGMT_2.249 Traffic,Unknown,No data since 15-05-2024 17:43:54
16562,15-05-2024 17:48:01,DGS-3120-24TC SWITCH (172.40.2.248) (Phase 4 - AK3),SNMP Traffic 64bit,Uplink_nexus 2.249_port45 Traffic,Unknown,No data since 15-05-2024 17:44:04
16563,15-05-2024 17:48:01,DGS-3120-24TC SWITCH (172.40.2.248) (Phase 4 - AK3),SNMP Traffic 64bit,Uplink_From_H8_2.253_Port23 Traffic,Unknown,No data since 15-05-2024 17:44:50
16564,15-05-2024 17:48:01,DGS-3120-24TC SWITCH (172.40.2.248) (Phase 4 - AK3),SNMP Traffic 64bit,D-Link DGS-3120-24TC R4.00.015 Port 23 on Unit 1 Traffic,Unknown,No data since 15-05-2024 17:44:09
16567,15-05-2024 17:48:01,DGS-3120-24TC SWITCH (172.40.2.253) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_TO_2.247_PORT1 Traffic,Unknown,No data since 15-05-2024 17:44:06
16568,15-05-2024 17:48:01,DGS-3120-24TC SWITCH (172.40.2.253) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_TO_ROUTER_2.254_Gi0/1/1_T Traffic,Unknown,No data since 15-05-2024 17:44:01
16569,15-05-2024 17:48:01,DGS-3120-24TC SWITCH (172.40.2.253) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_TO_AK3_2.248 Traffic,Unknown,No data since 15-05-2024 17:43:56
16575,15-05-2024 17:48:01,DGS-3120-24TC SWITCH  (172.40.2.247) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_2.253_PORT1 Traffic,Unknown,No data since 15-05-2024 17:44:46
16576,15-05-2024 17:48:01,DGS-3120-24TC SWITCH  (172.40.2.247) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_ROUTER_2.254_Gi0/1/0 Traffic,Unknown,No data since 15-05-2024 17:43:55
16578,15-05-2024 17:48:01,DGS-3120-24TC SWITCH  (172.40.2.247) (Phase 2 - H8),SNMP Traffic 64bit,UPLINK_FROM_P3_2.246_28 Traffic,Unknown,No data since 15-05-2024 17:44:44
16581,15-05-2024 17:48:01,CISCO NEXUS 3524 (172.40.2.249) (Phase 4 - AK3),SNMP Traffic 64bit,NSE_INT_101 Traffic,Unknown,No data since 15-05-2024 17:44:44
16582,15-05-2024 17:48:01,CISCO NEXUS 3524 (172.40.2.249) (Phase 4 - AK3),SNMP Traffic 64bit,NSE_BGP_PRI_INP Traffic,Unknown,No data since 15-05-2024 17:43:56
16583,15-05-2024 17:48:01,CISCO NEXUS 3524 (172.40.2.249) (Phase 4 - AK3),SNMP Traffic 64bit,NSE_BGP_SEC_INP Traffic,Unknown,No data since 15-05-2024 17:44:31
16584,15-05-2024 17:48:01,CISCO NEXUS 3524 (172.40.2.249) (Phase 4 - AK3),SNMP Traffic 64bit,UPLINK_FROM_DLINK_2.248_port19 Traffic,Unknown,No data since 15-05-2024 17:44:36
16585,15-05-2024 17:48:01,CISCO NEXUS 3524 (172.40.2.249) (Phase 4 - AK3),SNMP Traffic 64bit,UPLINK_TO_RACK_H8_ARISTA_2.250_ETH22 Traffic,Unknown,No data since 15-05-2024 17:44:47
16589,15-05-2024 17:48:01,CISCO NEXUS 3524XL Switch (172.40.2.244) (Phase 8 - C13),SNMP Traffic 64bit,CNB_FINWIZ_H5 Traffic,Unknown,No data since 15-05-2024 17:44:10
16590,15-05-2024 17:48:01,CISCO NEXUS 3524XL Switch (172.40.2.244) (Phase 8 - C13),SNMP Traffic 64bit,NSE_BGP_PRI_INP Traffic,Unknown,No data since 15-05-2024 17:44:15
16591,15-05-2024 17:48:01,CISCO NEXUS 3524XL Switch (172.40.2.244) (Phase 8 - C13),SNMP Traffic 64bit,NSE_BGP_SEC_INP Traffic,Unknown,No data since 15-05-2024 17:44:30
16595,15-05-2024 17:48:01,CISCO CBS350 (172.40.2.243) (Phase 8 - C13),SNMP Traffic 64bit,172.40.20.30_LAN Traffic,Unknown,No data since 15-05-2024 17:44:02
16596,15-05-2024 17:48:01,CISCO CBS350 (172.40.2.243) (Phase 8 - C13),SNMP Traffic 64bit,UPLINK_TO_D-LINK_2.247_PORT23 Traffic,Unknown,No data since 15-05-2024 17:43:52
16597,15-05-2024 17:48:01,CISCO CBS350 (172.40.2.243) (Phase 8 - C13),SNMP Traffic 64bit,UPLINK_TO_D-LINK_2.253_port22 Traffic,Unknown,No data since 15-05-2024 17:43:57
16598,15-05-2024 17:48:01,CISCO CBS350 (172.40.2.243) (Phase 8 - C13),SNMP Traffic 64bit,User Defined Port 1 Traffic,Unknown,No data since 15-05-2024 17:44:07
16839,15-05-2024 17:48:01,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),Syslog Receiver,Syslog Receiver,Unknown,No data since 15-05-2024 17:44:39
16840,15-05-2024 17:48:01,DGS-3120-24TC SWITCH (172.40.2.248) (Phase 4 - AK3),Syslog Receiver,Syslog Receiver,Unknown,No data since 15-05-2024 17:43:59
16841,15-05-2024 17:48:01,CISCO NEXUS 3524 (172.40.2.249) (Phase 4 - AK3),Syslog Receiver,Syslog Receiver,Unknown,No data since 15-05-2024 17:43:51
16842,15-05-2024 17:48:01,CISCO NEXUS 3524XL Switch (172.40.2.244) (Phase 8 - C13),Syslog Receiver,Syslog Receiver,Unknown,No data since 15-05-2024 17:44:25
16843,15-05-2024 17:48:01,CISCO CBS350 (172.40.2.243) (Phase 8 - C13),Syslog Receiver,Syslog Receiver,Unknown,No data since 15-05-2024 17:44:42
16846,15-05-2024 17:48:01,CISCO CBS350 (172.40.2.246) (Phase 3 - P3),Syslog Receiver,Syslog Receiver,Unknown,No data since 15-05-2024 17:44:22
16847,15-05-2024 17:48:01,CISCO CBS350 (172.40.2.246) (Phase 3 - P3),SNMP Traffic 64bit,(016) 172.40.20.20-SERVER Traffic,Unknown,No data since 15-05-2024 17:44:32
16848,15-05-2024 17:48:01,CISCO CBS350 (172.40.2.246) (Phase 3 - P3),SNMP Traffic 64bit,(051) UPLINK_TO_D-LINK_2.253_PORT24 Traffic,Unknown,No data since 15-05-2024 17:44:27
16849,15-05-2024 17:48:01,DGS-3120-24TC SWITCH (172.40.2.253) (Phase 2 - H8),Syslog Receiver,Syslog Receiver,Unknown,No data since 15-05-2024 17:44:11
6859,15-05-2024 17:47:56,Probe Device,System Health,System Health,Up,100 %
16520,15-05-2024 17:47:45,,Probe,GRD-172.40.2.100 (NSE@COLO),Connected,"Probe ""GRD-172.40.2.100 (NSE@COLO)"" at 103.177.180.228:61493 has connected"
16522,15-05-2024 17:47:01,Probe Device,System Health,System Health,Unknown,No data since 15-05-2024 17:44:08
16556,15-05-2024 17:47:01,CISCO C1111-8P(172.40.2.254) (Phase 2 - H8),SNMP System Uptime,Uptime,Unknown,No data since 15-05-2024 17:44:45
16565,15-05-2024 17:47:01,DGS-3120-24TC SWITCH (172.40.2.248) (Phase 4 - AK3),SNMP System Uptime,Uptime,Unknown,No data since 15-05-2024 17:44:14
16574,15-05-2024 17:47:01,DGS-3120-24TC SWITCH  (172.40.2.247) (Phase 2 - H8),SNMP System Uptime,Uptime,Unknown,No data since 15-05-2024 17:44:35
16588,15-05-2024 17:47:01,CISCO NEXUS 3524XL Switch (172.40.2.244) (Phase 8 - C13),SNMP System Uptime,Uptime,Unknown,No data since 15-05-2024 17:44:20
16594,15-05-2024 17:47:01,CISCO CBS350 (172.40.2.243) (Phase 8 - C13),SNMP System Uptime,Uptime,Unknown,No data since 15-05-2024 17:44:48
16844,15-05-2024 17:47:00,CISCO CBS350 (172.40.2.246) (Phase 3 - P3),SNMP System Uptime,Uptime,Unknown,No data since 15-05-2024 17:44:17
16890,15-05-2024 17:46:28,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
14716,15-05-2024 17:46:26,,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)"
5457,15-05-2024 17:46:24,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)
9576,15-05-2024 17:46:24,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)
16890,15-05-2024 17:45:28,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
17399,15-05-2024 17:45:05,IIFL-12-19 (10.20.12.19),Ping,Ping-10.20.12.19,Up,0 msec
17399,15-05-2024 17:45:04,IIFL-12-19 (10.20.12.19),Ping,Ping-10.20.12.19,Down,6 msec (Ping Time) is above the error limit of 4 msec in Ping Time
16523,15-05-2024 17:44:51,Probe Device,Probe Health,Probe Health,Down,Probe disconnected (Disconnected)
